ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
18,8,-1,2,3,2,4,8
-18,-7,4,4,3,-2,1,20
0,-6,4,0,1,1,-7,-25
-7,4,-6,-3,-2,-1,1,-4
11,-3,-3,-4,-2,0,2,14
-12,-2,-3,-2,-1,0,-2,-20
39,12,5,2,0,-1,-2,1
-15,-6,0,2,1,-2,3,18
-2,5,3,0,3,0,-9,-3
27,6,-1,0,-1,-4,-5,1
-13,8,-1,0,3,2,12,-14
19,0,-2,-5,-4,-2,-1,10
-11,-17,-11,-2,-2,-3,-3,-10
10,7,0,-1,-4,-1,2,15
-4,5,-4,0,-1,-1,-9,-9
-10,2,0,1,0,-2,7,-22
6,-3,4,5,2,2,1,22
18,-2,-6,-5,-2,0,3,9
-18,-15,-5,0,1,-1,1,5
16,0,1,3,1,0,-1,0
-25,20,7,1,1,-1,-1,-6
-1,8,3,3,0,-1,-1,4
0,0,3,-2,1,2,1,-14
3,2,1,-4,-2,-1,-6,24
13,9,2,-3,-5,-5,-12,-23
-14,3,-6,1,2,1,-4,-5
3,-5,-4,-4,-2,-2,1,15
-4,20,5,3,5,6,-5,-7
-17,-14,3,-1,-1,1,8,-9
-34,-26,-14,-9,-6,-5,-2,-13
13,-2,-4,2,-2,0,-1,-11
2,-9,-3,-2,-2,-3,-5,26
14,-3,-1,0,-1,-3,0,-4
-5,-2,1,4,0,3,-1,-22
-6,18,3,-5,0,2,3,30
-12,-9,0,-1,1,-2,2,-3
0,-3,3,5,-1,-1,-6,-19
9,2,-1,-6,0,1,4,21
3,-4,2,5,1,0,-2,-18
19,5,6,-1,-1,3,2,4
19,6,-4,-3,-2,-5,-1,29
11,1,2,6,5,6,8,-16
-11,5,1,-2,1,5,-1,-4
6,-4,0,0,-1,0,-3,-2
-17,32,4,0,-1,-1,2,-21
13,-9,-4,-5,-5,-4,-4,18
11,-19,-1,2,0,-1,-1,16
-18,12,-1,-1,-3,0,9,-7
0,3,3,-1,-1,-2,-9,-23
3,5,-15,-5,-2,0,-4,9
