ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
10,-6,-4,-1,-4,-1,14,29
-42,3,2,3,3,2,-49,-38
-8,-3,1,-1,-2,-7,25,2
18,-2,0,3,-1,0,-3,19
-32,4,0,0,6,2,6,-94
54,5,0,-1,3,5,48,120
-32,-2,0,3,-2,-2,-58,-41
-3,-3,-1,-2,-2,-2,-17,19
-37,-2,-1,-2,0,0,109,-46
10,1,1,-1,-1,0,-53,-7
33,4,1,3,5,-4,-37,33
-56,1,4,2,4,9,-41,-5
1,-5,-6,-3,-3,-4,22,20
19,-3,-3,-3,-2,7,127,-12
13,-8,-5,1,-4,-2,-89,40
31,6,3,-1,2,0,-6,-16
-6,6,6,2,-1,2,-7,31
12,8,5,1,2,-8,-127,44
-29,-7,-1,-2,-2,7,124,-100
-21,-7,-5,-4,-3,-4,92,85
39,0,2,1,-2,-5,-21,-1
17,6,-1,0,1,-4,-81,-55
-31,4,6,2,6,12,92,55
5,-7,-6,-1,-3,-4,-10,15
13,3,2,0,0,1,-26,-18
-8,0,0,-1,-1,-2,5,9
-19,1,-2,0,5,4,-2,-69
12,0,2,0,-4,-2,-3,-13
-32,3,4,1,6,5,67,12
20,-8,-10,-3,0,-1,7,-19
-18,-2,-3,1,-3,-2,-21,-44
13,1,-1,1,1,2,-31,27
17,2,3,1,2,-1,-89,-7
-24,2,5,1,4,14,103,-3
72,6,-1,-2,-4,-3,-94,-27
-5,-1,-2,-1,-3,-2,-29,-4
-2,-1,-4,-2,3,-4,-21,-27
41,0,0,1,-1,3,9,30
-48,-7,-4,-1,-3,-2,5,34
21,4,5,2,3,8,-23,12
-63,-20,-11,-8,-3,-13,80,-27
32,3,-6,-2,-5,-2,-9,-1
-1,1,4,2,2,-1,-39,-21
-15,-4,-5,-5,2,-4,71,-13
7,1,1,-1,-2,-4,-18,-10
-49,-1,3,3,1,4,-11,-8
33,-1,-3,-2,-3,-3,-2,53
-20,1,0,0,-1,-3,-60,-49
28,0,-1,1,-3,3,38,3
-27,-3,-1,-2,-3,-2,92,-26
