ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-27,1,1,-1,2,-1,-39,-28
7,0,9,-3,-2,-16,-94,-35
84,6,-4,3,0,4,-42,16
-12,-4,-3,2,-1,-5,-94,2
7,-6,-6,-4,-2,1,21,11
-8,9,5,2,4,2,-75,-46
9,-5,2,-2,-1,1,-29,8
-47,-6,0,1,-5,8,92,84
-4,-3,-1,4,-2,0,-32,-33
-7,-1,-2,-2,1,-4,-85,-35
-37,-13,-5,-9,-6,-15,70,-40
23,6,4,-4,-1,-3,-12,-84
16,0,0,4,-9,0,29,15
47,1,-5,1,-2,4,-15,-27
-46,-3,-3,1,6,4,36,-50
15,-1,6,0,3,-7,-68,-25
-49,-12,-7,-6,-5,-10,-13,-7
-23,0,1,-3,1,1,22,11
-11,0,3,0,2,0,-128,-71
-32,-5,-2,0,-2,4,-6,27
-27,-1,1,0,2,8,9,-46
-50,-1,-1,5,2,4,-89,-34
-95,-3,3,0,1,13,96,33
5,1,-6,-1,-2,-2,65,127
24,-1,-4,0,2,-3,-43,-46
11,7,3,1,5,6,-52,-128
21,3,-4,-1,-2,4,103,18
66,10,6,2,3,3,64,11
8,8,10,6,2,5,-17,24
-49,-7,-7,-2,0,-2,-52,66
85,0,-2,-4,-6,-5,11,57
29,7,5,-2,7,-20,-52,-92
98,-5,-7,2,-11,0,-13,88
-24,-3,1,7,2,7,44,-78
17,-11,-10,-6,-10,-18,-80,-3
-27,2,-3,2,5,9,-63,-101
-34,-4,-3,-4,1,0,46,-126
45,-5,-6,-6,-8,-8,44,73
2,-2,-3,1,-3,-7,-57,-2
-21,-3,-1,-1,-2,2,22,-22
46,14,7,-3,9,-14,-87,-54
-23,-12,-1,-8,-17,11,86,82
-17,6,1,5,2,3,-52,-92
-19,-13,-4,-2,-5,-3,-37,20
-2,2,-3,0,5,3,-31,60
-2,7,4,1,7,2,2,6
57,3,6,-6,-4,0,6,-24
-106,-8,-1,-1,-5,1,5,119
-39,-6,-4,1,0,-7,-33,-33
26,11,6,0,6,0,-91,-48
