ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,2,2,-4,-2,-3,4,1
13,4,0,3,2,2,-3,5
-10,5,-4,-11,-5,-6,-11,-2
6,2,-1,-2,-1,0,10,10
26,17,4,-3,-3,-3,-16,4
-7,2,4,-2,-3,-2,4,-17
0,8,-2,-2,-3,0,6,6
3,0,0,1,3,3,5,12
-16,-12,-2,-1,-4,-2,-2,1
4,4,-1,-3,-2,-2,0,-1
-20,-1,-3,-4,-3,-5,-13,-23
2,1,-6,-3,-1,-3,-4,-7
-4,1,-2,-3,-1,-3,-6,-21
-10,6,5,3,2,1,0,0
2,1,-2,0,-1,-1,-5,-20
15,9,8,4,4,3,-1,-5
-37,2,8,7,5,3,12,21
-8,-30,-14,-7,-3,-3,-6,-8
-4,-9,-3,-2,-4,-7,5,12
-18,2,1,1,1,0,-9,-15
-16,4,4,1,2,3,-1,0
10,7,8,-1,-3,-7,-2,24
-4,-14,5,0,3,4,4,3
2,-9,-3,-3,-1,-2,-1,9
1,-3,-2,-3,1,0,1,-5
-4,6,6,3,2,5,7,0
-2,-9,-7,-4,-3,-3,-9,-14
6,15,-6,-2,1,0,9,9
27,12,-7,0,-1,-3,-4,22
-4,7,-4,-3,-2,2,-2,-17
-21,-15,20,10,3,1,4,5
5,7,9,0,-2,2,3,-13
-3,6,3,-1,0,-4,-17,-10
-1,-2,0,5,6,7,21,26
20,10,-2,-3,-2,-3,-4,-25
-4,-12,-5,-1,1,1,3,-3
-18,0,3,0,1,2,1,-10
9,9,3,-1,-2,-1,-1,-10
17,16,4,0,0,-1,2,29
1,0,-8,0,1,0,13,22
-4,-13,1,-1,-1,-2,1,-2
3,0,-1,-1,-1,-1,-1,-6
8,1,-6,1,-2,1,-6,-28
-10,18,6,2,-3,-3,-8,-11
-2,-32,-2,6,4,4,11,17
9,8,-5,-1,1,-1,0,-9
-2,3,2,-1,-2,-3,-5,-14
9,-11,1,-5,-4,-5,-9,7
-26,3,1,1,0,-2,-4,-7
-5,-7,-5,-2,2,-1,1,-2
