ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
10,3,1,2,0,-4,-9,-11
6,-16,-6,1,-2,4,16,45
-9,0,-3,-3,-2,-1,-4,0
-4,-10,0,3,2,2,-5,-13
-1,5,3,-1,1,1,-4,-2
33,10,3,0,0,0,-3,-10
-11,12,1,5,0,1,12,15
19,1,5,4,1,1,-4,2
7,16,1,2,4,3,10,6
-18,11,1,-1,-1,0,-3,-15
2,-6,2,0,0,-3,-4,-5
9,6,1,-3,-2,-4,-3,0
4,-7,-4,-1,-1,-1,0,-6
3,-5,0,-2,0,-1,-3,-12
5,9,-2,-2,-5,-4,-5,-22
-1,2,-2,-2,-1,-2,0,-20
0,3,-1,-2,-2,1,3,7
10,2,4,1,3,2,-4,-6
-20,1,2,0,3,1,-3,-17
-5,-5,-4,-1,-2,-3,0,18
3,1,0,-1,-2,-1,9,2
-2,-1,-1,1,-1,0,1,-4
-4,-1,4,0,1,0,-5,-14
7,1,5,2,0,1,2,0
-3,2,1,-1,-2,0,-4,-28
-12,-9,-2,1,-3,-3,-1,17
6,-7,0,-3,-1,-1,-2,5
-2,1,-2,-1,2,2,-3,2
6,4,8,5,2,0,-4,4
5,1,-8,-2,-1,0,0,-6
-16,-17,-2,-2,1,2,-2,-11
-18,-9,-3,-3,-3,1,10,-1
-5,3,-8,-8,-7,-7,-10,8
0,-1,1,3,3,3,4,3
11,2,2,-1,-2,-1,-3,-9
0,-14,-3,-3,-1,-3,-8,4
-30,-4,-5,-5,0,1,0,-1
-3,2,3,-2,-3,-3,-2,-12
-5,-15,-13,-6,-3,-3,-3,1
-3,2,0,0,2,-1,0,5
14,-6,5,3,2,2,4,-2
-5,6,1,0,0,1,-2,-2
8,6,7,2,2,3,-6,0
2,9,-1,0,-1,0,6,-12
7,-8,-3,-1,-1,-2,-5,13
-7,-3,-4,-1,1,-2,-2,-5
0,3,3,-1,0,-3,-5,2
-3,1,-3,-3,-2,-1,3,-1
34,6,2,0,-1,0,4,16
0,5,-2,-7,-4,-6,-5,-4
