ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,-2,4,1,1,-1,-4,-5
-5,-7,-8,-4,-3,-6,-6,-11
-12,3,2,-1,-1,0,3,-6
19,17,3,3,2,-1,0,-7
10,0,-5,0,0,1,-1,3
14,-1,-2,1,-2,2,5,1
15,8,-2,-3,-3,-6,-2,-4
24,16,-3,-3,0,-3,-13,13
-6,12,5,1,0,1,7,-7
18,6,7,2,3,3,0,11
0,-9,3,4,1,3,6,-16
-1,-6,-6,-3,-1,-2,4,32
-16,9,-4,-7,-1,-5,-11,-6
-5,-6,4,0,-1,-1,2,-18
-11,-6,-5,-2,-2,0,-11,5
-5,-2,-3,-1,0,1,3,3
1,-2,2,-1,-2,2,4,18
1,-9,-6,0,1,1,-1,-5
-6,7,4,0,0,-2,0,9
-10,-9,5,4,-1,-2,-5,-25
11,-4,-1,-3,-4,-7,-6,8
-9,-7,-5,-2,-1,-2,-7,-12
-16,-12,-5,-6,1,3,4,-6
-3,0,0,0,2,1,-2,-1
0,-4,4,2,-1,-1,5,0
-12,3,1,-2,-2,-2,1,1
18,7,-4,-6,-2,-6,-14,-2
-6,-35,-1,4,-2,-3,-4,1
6,1,-4,-1,-1,3,11,-4
-8,17,3,2,1,2,2,-5
1,7,5,4,2,2,2,-4
-4,5,-5,-2,-4,-3,-9,-4
0,9,4,3,5,1,2,6
14,-1,8,3,4,6,7,6
12,1,-2,-3,-10,-11,6,36
11,11,0,1,3,6,3,-15
-1,-13,0,1,1,0,-1,5
-6,9,2,-2,-3,-2,1,-2
-9,-10,3,-1,3,5,1,-7
-10,8,5,-4,-3,-2,0,5
-3,-2,-6,-2,-4,-2,-9,9
-10,1,2,1,0,-2,-2,-17
26,-19,-8,-1,-2,0,-4,0
1,13,-2,-1,-1,1,1,-8
2,3,4,-1,0,2,1,-5
-5,3,3,1,2,-1,-9,-26
0,22,-1,4,2,1,0,0
-18,-6,-8,-2,0,0,7,2
-1,-7,-1,0,0,1,0,3
-2,-7,-3,1,-2,0,-9,2
