ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-9,2,-1,-1,-2,-3,-5,-4
16,26,6,1,2,-1,1,-5
-8,-13,2,-1,-1,0,-10,-17
36,-2,0,3,-1,-4,9,-4
7,21,1,-2,0,-1,5,6
8,-18,-3,3,6,5,6,-2
-4,1,-2,0,-3,-1,1,14
2,-5,-2,-4,-3,-5,-3,5
7,-4,-3,-1,-4,-5,-11,-8
9,-1,5,3,2,0,2,9
26,10,-2,-4,-2,-1,-2,-5
-19,4,1,-3,-6,-3,-5,3
-5,-13,-2,-1,3,3,0,-19
-3,-2,-2,-3,-1,-4,-14,-5
-21,7,-3,-3,-1,-5,4,11
-10,13,4,-1,1,2,-5,-17
-8,-3,-8,-6,-2,-3,3,12
9,-7,-7,-5,-3,-6,-2,-8
-2,8,5,3,3,2,-17,-35
-16,-17,-3,-4,0,1,-4,14
12,0,-3,-2,-4,0,-4,0
1,-6,0,-4,-4,-2,5,27
18,6,-1,-1,-7,-5,-8,-23
-49,-21,-3,-6,-4,-6,-5,-4
16,25,2,1,2,4,3,1
-6,-10,-3,1,2,3,0,-11
3,-3,6,5,3,3,8,11
20,10,1,2,2,-1,-5,-1
-20,-16,-4,0,-3,-4,-3,-15
5,-1,-6,-5,-3,-3,14,4
-28,3,2,2,3,5,8,5
12,-10,-3,-1,-2,0,-9,31
-1,-7,-1,-3,-1,2,1,2
-7,-4,3,0,0,3,0,-9
13,-9,-7,0,0,0,-7,-2
-21,-21,-8,0,-3,-3,0,-13
12,-7,4,3,4,2,3,13
-11,3,1,-1,-2,-5,-11,-13
14,18,2,-3,-2,-1,9,33
8,5,0,1,-1,2,0,5
32,22,7,4,3,2,3,1
-23,20,-3,-4,-3,-1,-1,3
-33,-16,1,7,0,0,-2,-30
-15,-6,-4,-4,-3,0,7,5
-34,1,7,5,6,8,3,6
18,12,0,-1,-2,-2,-2,5
13,3,9,1,-1,-5,-14,-3
0,7,-4,1,1,1,11,11
9,-4,-1,2,0,-2,1,13
7,-12,-5,3,0,0,-8,-17
