ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-28,-8,-6,-1,-1,-4,-6,14
21,20,15,10,10,5,7,-12
-8,-7,-7,-6,-4,0,6,29
3,-6,7,2,0,-2,-3,3
56,11,1,1,0,-3,5,37
-9,1,-13,-2,1,0,-4,-29
3,6,6,3,-1,0,1,-3
-4,-14,-4,-1,-3,0,-3,7
-26,-14,-5,1,1,2,-4,-5
10,-13,7,5,-1,-3,-1,26
-6,-3,-4,-5,1,-1,-3,-9
-6,5,-2,-2,-2,-2,-1,-27
-6,13,3,3,0,2,7,-5
-2,-22,-9,-7,0,2,3,12
-2,-9,1,2,4,2,-8,-12
-2,-16,4,1,0,0,5,14
8,8,6,0,0,-1,-2,-20
-13,-8,-5,-2,-1,0,-8,-20
46,12,-5,-3,-2,-2,5,37
12,-8,-7,-4,-2,-1,0,6
-26,1,8,2,2,1,-8,-17
-22,15,7,1,-2,-1,4,-11
-11,-19,-7,-1,-4,-4,-8,-13
6,15,2,1,-3,-2,-2,-3
-6,0,-1,3,1,-1,-6,8
34,12,2,-3,0,3,15,17
-21,13,-1,-2,3,4,3,-5
-17,7,15,12,1,2,1,-1
12,-2,-1,3,1,-2,-14,-22
8,38,6,-2,-1,-3,5,8
12,-2,4,3,-1,0,-2,-3
6,-17,-5,-4,2,2,4,18
52,34,1,-3,2,2,2,14
-21,8,11,7,3,2,1,8
24,10,-4,-6,-5,-5,-8,-10
-16,-23,-6,-5,-2,-5,-5,-8
-12,-12,-7,-5,-4,-4,2,11
1,-4,-4,-3,0,2,2,6
-6,-3,-2,3,0,-1,-4,-15
-26,1,-2,-1,1,1,-2,0
-2,0,3,0,5,2,7,7
-29,-9,-1,3,1,3,-1,10
-22,-38,-2,-5,-5,-4,-1,-6
13,9,-2,-2,-3,-1,0,-10
36,17,5,1,-3,-4,-3,-13
5,-14,-10,0,-3,-4,-9,-2
18,9,1,2,3,1,1,6
-43,12,7,1,1,2,4,-13
-12,-12,-5,-4,-5,-4,-3,22
9,11,-3,-6,-3,-7,-15,-19
