ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
9,13,1,0,-4,-3,-5,-5
-6,1,8,3,2,1,-3,9
0,-3,-10,-4,0,-3,-2,2
6,-5,5,4,-1,-2,-3,-6
-8,-4,-4,-1,0,0,-1,-5
-16,-4,6,-2,-1,-5,-5,-25
-6,6,-8,-2,1,5,11,7
-1,15,1,3,2,1,2,-2
-21,-33,-3,-3,-3,-2,-6,11
-14,-2,-5,-4,-2,-3,-5,-8
7,17,10,0,2,-1,-7,-14
11,-5,-5,-3,-2,-1,4,0
-9,-2,0,0,-1,0,-1,1
-1,-3,-9,-3,-3,-3,-5,-6
5,-6,7,6,0,1,5,3
-14,-3,1,0,-2,2,-2,-1
-37,21,6,4,4,1,0,-4
9,-8,-8,-5,-4,-1,0,-6
0,0,6,1,-1,-1,2,3
-11,-10,-1,0,-3,-6,-15,4
7,-3,-1,0,1,4,5,-14
10,5,1,-2,-2,0,2,12
-14,-26,-4,-1,1,0,-2,-3
12,4,-7,-1,1,-2,3,2
-4,7,4,1,0,1,0,0
11,-7,0,-1,-2,-4,-3,-9
8,18,8,-4,-3,0,-5,-1
38,19,-1,-4,-2,-3,-5,-4
2,-15,-2,-4,-3,-2,-1,-7
-44,-26,-5,6,2,2,-7,-5
-8,-3,-2,-1,-2,-3,-1,-6
4,-1,-3,-3,-2,0,-2,3
18,2,13,4,-2,-2,0,-1
4,6,0,1,2,3,1,12
2,-6,0,-1,1,-2,-1,10
-5,-22,-3,0,0,1,5,-6
9,-9,-5,0,0,-1,-3,-6
-1,-1,0,-4,-1,0,9,-2
8,-4,-2,-2,-3,-4,-2,12
3,8,-6,1,0,-2,-3,-1
-1,4,-5,2,2,0,-6,-9
-4,-3,4,0,2,0,-3,-4
19,15,1,1,-1,1,5,3
-15,-9,-6,-2,-1,2,4,-8
24,5,-3,-2,0,-1,-4,-6
19,9,4,0,-2,-1,-1,0
-3,-11,-2,3,2,1,-2,-6
-9,4,7,3,3,1,0,-7
8,27,2,-1,0,1,4,20
5,7,3,0,-1,-2,-1,-7
