ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,3,4,2,2,0,-3,14
-6,-9,-3,-1,-1,3,-1,-7
9,3,2,0,0,-1,1,-1
0,11,0,-1,-1,1,8,27
10,3,1,-1,0,-1,-6,-27
-5,-1,-1,-2,0,-5,-5,13
-12,5,-2,-4,-2,-4,-8,9
14,-3,-3,0,0,1,7,5
8,-24,-12,-9,-5,-8,-3,-12
0,-11,-6,-2,-1,-1,-3,1
-10,-3,2,3,0,1,6,26
-7,-1,1,-2,-2,-1,-9,-29
-3,6,-6,-1,-2,-2,4,12
12,4,-1,1,0,-2,-4,-17
29,24,3,0,-1,0,-2,10
-4,-17,-2,1,0,-3,-4,-17
4,18,6,2,1,1,1,23
-6,4,0,-3,-3,0,7,-17
-17,0,-2,-1,-3,-1,10,14
30,-3,-4,-4,-3,-6,-19,-17
16,10,4,2,0,0,-3,-19
-39,-27,-4,-1,-1,-3,-7,-15
2,-9,-6,-2,-2,-3,5,-15
-8,11,5,3,-1,1,8,28
6,-2,2,1,2,2,3,6
13,7,-3,-2,-3,-2,-3,-4
12,-5,3,2,5,3,-6,-24
-22,16,8,5,3,4,8,8
-6,-8,-3,-3,-3,0,-1,-2
31,18,3,-2,-1,3,19,39
3,18,6,3,2,-1,-15,-42
33,14,0,0,1,1,10,56
-23,-35,-6,-2,0,0,4,29
1,8,2,-1,-1,-1,-15,-9
2,-14,1,1,-2,-2,2,-1
-7,-13,-4,-3,-2,0,-1,-13
5,15,7,2,-1,-2,-2,4
10,-23,-4,1,4,1,-3,19
-4,-15,-5,-2,-1,2,9,14
-17,-1,-4,0,0,-2,-5,-4
-4,1,-8,-3,-1,-3,-4,-10
22,-6,-3,-3,-3,-1,-2,-17
-19,-8,-4,-2,-1,-6,-11,9
10,24,4,0,3,4,11,13
23,19,0,1,-1,-1,3,-5
-24,-5,-1,-2,-2,-4,-10,-29
2,-5,-4,-3,-1,0,1,9
28,-1,4,0,0,0,0,9
-3,-2,-3,-3,-2,-1,-1,-7
-6,-7,-3,-2,-2,-1,-3,2
