ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,-1,-3,-5,-6,-3,-21
4,4,1,-2,3,5,3,8
-6,17,15,5,4,3,4,-1
15,5,-2,-2,-1,-2,-4,3
14,5,-5,0,0,1,9,15
-16,16,3,0,-2,-4,-5,-12
-2,8,1,-1,-2,-3,-6,-1
-16,-29,-4,1,3,5,-1,-18
-1,-5,0,-1,-1,-1,5,0
-19,-8,-1,-2,-2,-3,-4,5
7,8,-1,-2,-1,-2,1,-3
6,8,9,-1,-3,-2,-3,-13
24,-13,4,2,0,0,5,15
3,-5,-8,-3,-1,2,-2,-1
3,-4,-1,2,1,1,-5,-4
-1,13,-3,0,0,1,4,11
-1,-5,0,0,0,0,-2,-6
14,8,4,2,-3,-3,-3,-10
19,0,-4,-2,-2,-1,-1,-3
-52,-26,-26,-17,-14,-15,-8,0
-30,9,4,0,1,3,-3,-23
5,-2,-3,2,4,7,5,5
-4,-2,0,0,0,-1,-2,18
-11,0,6,4,3,-1,-2,-12
5,-3,-3,-1,-2,-3,-3,-3
1,-1,-4,-4,-3,-5,-1,8
-21,-4,0,-2,-1,-1,-5,-18
38,3,6,4,4,5,4,9
32,44,-2,0,-2,0,-3,6
-51,-35,0,0,1,1,1,0
7,-10,9,7,3,2,-6,-19
53,11,6,-7,-1,3,22,57
-7,23,4,1,2,2,4,14
-3,-12,-4,-4,-4,-4,-4,-11
-9,-3,-1,-2,0,-2,-4,-7
-4,2,3,3,2,2,-2,-13
-3,-15,1,0,1,2,0,-7
20,22,1,-3,-3,-4,-2,6
-13,-1,1,0,0,-2,2,-2
-1,8,4,4,3,-1,-3,-12
-5,-18,-5,-2,-1,-2,1,12
-12,-6,-1,1,1,2,-3,-10
40,13,-7,-4,-3,-3,1,42
18,22,1,0,0,0,-3,-5
-8,-25,9,3,1,-1,-6,-14
16,0,0,1,-2,1,9,16
-48,-20,-13,-13,-8,-6,-2,17
-7,1,-4,1,-1,-4,-9,-33
1,-13,-4,-5,-5,-5,-4,5
17,12,7,3,4,1,0,-11
