ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
8,-7,3,2,1,0,6,-3
-3,-3,-2,2,2,2,-6,-8
2,9,-3,-1,-2,-4,-7,-2
4,-4,1,0,-2,-2,0,2
22,7,3,3,5,3,-6,16
6,23,3,-2,0,6,16,18
11,0,7,2,1,2,-5,-18
-5,7,-1,-1,-1,-5,-9,-7
-4,-8,-11,-5,-6,-6,-2,-23
-6,19,8,0,2,0,-2,6
-7,-8,-1,-1,1,-1,-4,-2
-11,-8,-1,4,3,1,-4,-13
-14,0,-1,0,-1,0,6,-1
-3,-17,0,-1,-2,-4,-2,5
-10,5,5,3,0,-2,3,-13
1,-5,-8,-6,-7,-3,3,22
-33,-18,-3,0,-1,-1,-2,12
3,-2,-6,-6,-3,-3,-3,-6
-1,-11,-5,-3,-4,-2,-10,-6
4,-1,2,1,1,1,4,-9
8,11,-2,2,2,-1,-9,-2
3,-12,-10,-4,-1,0,0,-6
-19,-21,-5,-2,2,-1,-1,1
-22,8,0,-1,-3,-3,2,-10
-17,13,6,-1,-1,-1,-3,-2
3,6,-1,-2,-2,0,2,-20
3,2,-7,-2,-4,-1,-1,6
19,-8,-5,0,6,6,8,0
8,13,3,1,1,1,5,7
-8,1,4,0,-1,2,2,11
5,-6,-3,1,-1,-1,3,-10
6,7,-1,-1,-1,-3,-11,-4
-14,-10,-10,-7,-2,-4,-1,12
-20,-5,6,5,-1,-3,-4,1
10,8,0,-3,-2,-1,-4,-2
9,-2,-4,-1,-2,-6,-5,17
8,-17,-5,1,0,1,-1,-14
-4,-4,3,2,2,-1,-4,2
6,-11,0,-3,0,1,5,27
-14,-2,2,0,-1,-1,0,-8
19,7,3,3,3,5,9,17
10,9,-1,-4,-2,-2,3,5
-7,-2,-1,1,0,-2,-4,0
12,-2,-3,-1,1,3,3,0
5,-4,2,-3,-3,-4,-9,-8
-12,-7,-5,-3,-1,-1,3,29
13,12,-1,1,2,2,0,-10
-10,-11,-3,-2,-2,1,-1,14
-7,2,8,2,-1,-2,5,-14
22,2,-2,0,0,5,2,3
