ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-4,-3,1,2,-2,-13,-3
2,0,0,-1,2,-2,-11,2
0,3,1,6,-3,-4,17,0
2,4,4,4,0,5,-28,-3
-3,-6,-1,-4,1,-8,6,-3
-1,-1,-2,5,2,-1,-22,-2
1,1,-1,2,-1,2,-6,4
2,0,-1,-5,3,-2,-32,3
-1,-3,-4,-3,2,1,44,-3
-1,-2,0,5,-10,-7,-77,-1
-1,-2,-1,-2,1,8,78,1
2,-1,-2,-6,5,3,-19,2
-1,0,-1,2,-4,1,-5,-3
-3,-4,-4,-6,-1,-10,-38,-5
-3,2,2,1,2,3,7,-3
0,-2,0,0,-4,-4,-22,1
-2,1,4,-2,-1,-2,18,-1
2,2,-1,-8,6,3,11,6
-2,-2,2,2,1,-1,-24,3
-1,-1,-3,4,-3,3,24,1
2,-1,-3,1,1,-9,-77,-3
1,3,-4,-2,-1,3,38,0
1,1,0,2,1,9,23,2
0,0,0,-1,-1,-2,-4,2
0,-1,-7,-6,4,1,5,0
-1,0,3,5,-11,-4,8,-3
1,0,2,2,-3,3,4,-3
-2,-4,-4,-7,8,-14,-51,-2
3,0,3,7,-4,0,-62,4
-3,1,5,4,-3,4,52,2
-2,-1,-4,-1,1,-3,-8,-4
0,0,-5,-2,7,-1,-56,0
-5,-4,-2,3,-5,-8,32,2
1,-3,-2,-4,-3,-2,-24,-2
3,2,0,-9,5,-10,-40,4
0,1,8,8,-5,20,57,3
-1,0,-1,-1,2,3,-3,-4
2,-1,-3,-3,6,1,12,0
-1,-3,-2,2,-4,-4,-18,-1
-1,2,-1,-1,-4,-5,29,-2
-4,0,1,-4,3,4,10,1
0,1,-2,0,-1,-3,-7,0
2,-1,0,1,-1,0,19,4
-1,-2,1,3,-1,5,16,-3
1,0,1,-2,2,1,10,-3
1,1,1,-4,0,-18,-110,3
-4,-2,-1,-2,-2,23,75,-8
-3,-5,-1,1,-2,3,34,3
-2,-2,0,1,-3,-3,-17,-3
0,0,1,0,-1,5,30,2
