ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-8,2,5,2,-1,-4,-1,-8
-6,1,13,3,1,0,-4,-8
17,1,-8,-4,1,2,2,7
-10,3,-6,0,-1,1,-15,-8
62,27,4,2,3,2,12,15
-7,-12,10,2,1,-5,-10,-19
2,4,7,3,2,3,9,10
-10,-6,-3,3,5,4,2,-4
-37,-3,-6,-3,-2,0,-7,-15
4,2,3,-6,-4,-2,5,17
19,13,7,4,-1,-1,-6,18
34,15,4,2,1,-1,3,-4
-21,-18,-4,0,0,0,4,6
-5,5,9,5,3,1,3,27
-13,-10,-11,-7,-1,-4,-12,-40
2,-11,-15,-9,-7,-7,7,62
15,10,-3,1,1,4,-5,-9
-12,-23,-3,5,1,3,8,6
3,-2,0,-3,-3,-2,2,-2
-3,-3,-8,-3,-2,-5,0,-6
-5,2,-7,-11,-5,-7,-8,-30
29,-1,5,3,5,6,8,-7
4,-23,-3,3,4,3,7,49
-15,0,-1,-1,0,0,-5,-16
-14,3,-1,-2,-2,-4,-10,-8
13,11,1,3,0,1,3,-15
-30,11,-7,-2,-1,-1,-4,-17
2,-9,9,4,0,4,-1,11
10,-12,-2,1,1,-2,8,-7
-39,-14,-2,-1,-1,0,-1,-29
2,3,-5,0,1,1,-3,-2
-7,-1,7,3,3,5,5,-1
-10,-13,-2,-4,-3,-7,-10,3
-14,-18,0,-1,-2,-4,0,5
20,1,-2,-2,-2,-5,-6,-24
15,-3,-6,-9,-2,0,2,-12
21,12,5,1,-3,0,-3,11
11,5,-1,0,-1,0,-4,7
41,1,0,0,2,4,9,3
-20,-1,13,7,2,1,-1,-15
-9,2,3,6,-1,-1,1,-11
-5,31,3,-4,0,0,-3,-13
-20,-18,-7,0,-6,-6,3,37
-31,4,0,-2,4,2,0,-27
-13,-21,-4,-1,0,2,0,3
8,14,5,1,-1,3,-2,-12
-19,-17,6,3,0,0,-2,-12
7,-14,-3,-1,-5,-5,-6,7
-1,17,-5,-1,-4,-7,0,0
-2,-10,-9,-7,-3,0,4,14
