ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-2,-1,-2,-1,-3,16,1
-7,-3,-1,-1,-2,-1,31,-32
4,2,0,-2,3,2,39,-49
-18,4,3,0,0,-6,-85,36
25,7,7,3,3,-1,-7,-40
-56,-6,-4,-1,0,4,-45,-78
59,4,-3,-1,-9,-6,-128,-25
-17,-5,-5,0,2,-3,-52,-97
-5,-8,-11,-4,-2,-7,-29,-39
-37,4,6,2,6,-5,-28,5
8,4,1,-1,0,-5,-52,-9
-33,7,6,4,6,0,-45,33
9,-7,-2,-3,-3,6,25,66
18,-1,-1,-2,-3,1,-8,29
-12,-4,-2,-4,0,-4,0,8
16,2,1,2,1,5,13,20
-24,-2,-4,-2,6,1,-5,-12
-13,-5,-1,-1,-5,1,70,-13
7,-2,-5,-4,-4,-6,-25,65
1,-3,-2,-4,-2,-6,50,-43
-7,3,4,1,2,2,-54,-2
18,0,-3,-2,-1,-10,9,-26
18,1,5,6,0,18,0,13
17,1,0,0,3,0,-76,31
-3,-3,-2,1,-3,-3,-33,-4
-18,-3,-6,0,-3,-3,-83,9
30,2,0,-2,1,-13,-50,-25
-12,-1,4,1,5,4,105,-81
25,-5,-5,-5,-10,4,44,22
5,1,2,2,2,0,-43,-77
-29,-6,-8,-4,1,-9,2,0
6,-6,-5,-3,-4,-3,-42,-54
-12,4,5,0,5,-2,-31,8
-12,2,5,-1,4,7,59,-35
-8,-1,-1,0,-1,2,25,-11
-7,0,1,1,-3,-3,32,50
-7,-1,-2,2,2,4,-15,-41
69,4,0,-6,1,-12,66,24
-57,-3,-1,-1,-4,-10,-69,-8
10,1,1,-1,-1,1,-64,-64
-23,-6,-6,-4,-7,-7,5,17
14,7,3,8,2,11,-72,-49
29,4,0,-5,2,-6,-14,85
-7,-1,-1,1,0,4,127,17
2,-3,-3,-4,-1,8,38,36
-11,-2,-3,-2,-5,-3,-60,-3
0,4,7,-1,6,2,-36,-86
-15,-3,-3,1,-8,2,-24,-30
-21,3,1,3,4,-3,-78,-97
-27,-7,0,-4,2,-1,108,110
