ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,1,-10,-19,-4,-2,-1,-11
56,29,2,-3,-5,-8,-25,-21
-24,-2,11,9,5,3,-1,-29
43,-7,3,2,0,1,12,13
-2,7,5,9,2,-1,0,17
-20,0,1,-7,-3,-6,-21,-15
17,6,1,3,-1,1,14,10
5,9,-1,-7,-4,-7,-19,-14
13,12,14,9,6,6,28,17
-29,-23,5,9,4,3,-17,-1
4,-25,-5,-7,2,7,22,13
-13,30,7,1,5,4,13,25
11,-22,-5,6,-1,-2,0,-1
-9,-12,2,-7,0,1,-1,-7
-2,-1,1,2,-1,-5,-23,3
17,-6,1,2,0,0,-4,-13
-15,3,-9,-9,-4,-3,0,-9
-2,9,2,7,4,8,12,12
14,3,-23,-15,-7,-8,-14,-6
16,-3,9,1,2,0,-4,-17
-3,5,-10,11,-3,-3,0,20
-3,-11,-9,-8,0,-4,-11,-19
-15,35,11,4,-1,4,14,14
-12,-19,-14,-13,-6,-7,-11,-14
10,-4,13,11,2,0,1,-8
4,-6,5,3,0,-1,-5,-13
-15,-15,-4,3,2,1,5,17
-3,18,3,-5,-3,-1,19,17
-12,5,5,-2,4,7,1,-29
-10,-3,-12,-2,-4,-6,-18,-11
-2,-2,9,9,0,-2,9,10
-8,-16,-18,-16,-1,4,6,-10
7,-2,-1,-1,2,0,7,-8
61,34,19,12,-1,-1,23,61
11,1,-6,-4,1,2,-18,-35
-23,-19,-4,4,-2,-1,-16,-21
-2,-7,-1,-8,-2,-3,-1,23
-39,5,-5,2,6,5,8,-13
9,11,11,7,0,-2,0,-16
6,-18,-13,-10,-7,-4,-1,39
-11,-26,-11,0,0,-2,-12,-7
-15,15,11,11,6,3,-1,-12
26,12,-5,-13,-8,-8,1,-9
-1,2,12,7,3,3,-4,-28
-5,1,-4,-5,1,1,3,-1
1,-1,-9,-15,-1,-2,5,13
9,4,0,4,-1,0,-2,2
-35,-1,2,3,0,-4,-10,-14
-41,7,10,1,-2,0,-25,-8
-13,-15,-6,0,-1,0,7,-19
