ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,1,-2,0,-5,-3,-1,3
6,-1,-1,-3,-3,-1,-8,-15
-21,1,-2,-2,0,-3,4,-76
25,6,-2,-1,-1,-6,-67,29
-16,1,1,0,1,4,100,11
6,2,2,-2,1,1,-23,25
-4,-10,-1,1,1,-2,-4,-101
4,2,2,-2,-2,-2,28,88
-1,-3,-1,3,1,-2,-36,5
0,-1,-2,-1,0,-3,-61,-17
-15,-1,-3,1,-3,4,49,44
20,0,-2,-1,0,-4,10,-20
-7,-2,-2,-4,-2,-7,-108,-33
-10,-5,-1,-1,2,9,126,46
-7,1,-7,-3,-3,-5,-59,-35
6,7,1,-1,2,-2,9,30
12,1,3,4,-1,0,-49,35
-3,8,-2,-1,0,-5,28,-22
-9,-20,-7,-1,-1,0,-9,0
6,5,3,-2,-2,-2,-9,-27
-19,-8,-1,0,0,0,-37,-36
1,-1,2,1,0,-5,-62,15
-7,6,2,0,1,6,118,-34
0,-3,0,1,-2,0,-55,-22
13,4,-2,0,1,1,-14,22
39,-5,-2,0,1,1,-23,-15
-27,-2,2,0,-1,-5,-22,80
7,2,-2,2,0,5,-58,-17
-15,-1,-1,-5,-1,-3,105,11
7,0,-1,0,-4,-2,-34,-14
7,1,-1,-3,2,-2,-9,-44
-16,-2,1,-5,-4,-4,43,63
15,-1,-2,1,0,-3,-40,23
-19,-7,-3,-3,-5,-6,12,9
1,2,-3,2,0,0,-81,-3
7,0,2,0,3,3,63,-30
-7,3,1,0,-1,7,53,-9
-9,-2,-1,-1,-1,-1,-2,0
-1,0,-2,0,-1,-5,-116,-7
18,6,0,2,2,4,21,28
9,1,-2,-3,-1,4,34,75
13,6,-1,4,-1,5,6,11
3,-6,1,-1,-2,-3,-9,0
-7,-1,-4,1,1,-4,-69,-1
1,4,-1,-3,-1,-2,0,27
-8,-3,3,0,-1,0,21,-15
4,-1,-6,-4,0,-2,-10,37
-11,-2,0,2,-4,-1,-52,-36
-10,-3,5,1,2,-4,-84,-91
25,8,3,-5,-5,4,106,119
