ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-35,-29,2,1,4,3,-1,9
18,7,0,-2,-3,-3,5,2
-12,-1,4,-1,-1,-1,-1,-12
-11,-6,0,-4,-2,-2,5,13
9,0,-3,0,-1,-1,-10,6
34,13,3,1,4,7,5,-7
1,-2,-1,-4,-2,0,-4,-11
22,4,-3,0,-1,0,-1,9
3,1,1,-2,-2,-5,-1,17
-5,-3,2,1,0,-2,-6,-1
-8,4,2,0,1,-2,-1,0
-9,-1,0,4,1,1,-1,-17
8,-16,-4,-2,-2,-2,-2,-3
1,-2,-1,4,4,1,-4,-2
-23,-16,-6,0,1,1,1,3
-12,-6,-3,-5,-2,-6,-11,-20
26,5,0,0,-1,1,1,13
-28,-4,4,6,5,2,-5,-9
9,-2,2,-1,-1,0,5,-1
2,6,-3,0,-2,-1,-2,-6
1,7,2,1,-2,-7,-6,-10
5,0,-4,-5,-5,-4,4,-10
21,4,4,1,2,3,-4,3
0,1,3,3,1,3,15,28
10,9,1,1,-1,-3,-2,-2
-10,-15,-4,-2,-1,-1,-7,-5
8,0,-1,0,-2,-7,-5,-11
-4,11,8,-1,3,1,1,4
-11,12,6,4,3,4,-8,-23
50,14,-2,-2,-5,-2,6,16
-31,0,-2,-2,-1,-1,-6,-10
-8,-3,1,0,-2,-3,-5,-20
-6,-2,-1,-2,-1,-3,-5,2
-16,-9,-4,0,1,1,1,-13
-5,1,2,-3,-2,-2,0,-1
17,16,7,8,3,4,13,15
-3,0,3,-1,1,2,-3,-10
-17,-13,-4,0,1,-2,-8,-10
14,4,-6,-2,1,1,8,17
-19,-17,-3,-1,1,3,2,-6
2,-7,-8,3,-1,2,6,11
-5,5,-5,-4,-4,-4,-11,-11
10,-7,0,0,-1,1,2,1
-14,-11,-11,-4,-2,-3,-10,-5
23,8,-1,-4,-2,-4,2,10
9,9,5,1,-2,-3,-6,11
-29,-22,-8,-2,-2,-1,-3,1
2,3,1,-1,0,0,-3,-6
2,1,-3,1,0,3,-2,17
-8,2,6,1,1,3,13,7
