ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,-1,-1,0,-2,-34,-15
-5,-5,-6,-3,-4,21,105,59
-3,3,2,-2,-1,-11,-126,-18
-3,-2,-2,1,-3,9,64,-29
3,0,-3,2,1,-2,-93,-15
19,12,9,3,9,15,25,98
-27,-9,-2,1,-7,25,56,-59
-2,-2,-4,-2,-1,-14,-43,-5
3,1,0,-3,3,-6,-67,-6
-14,-10,0,0,-1,5,42,-120
4,-1,-1,1,1,0,-9,48
4,-2,-2,3,-2,-8,-98,6
-1,-2,-3,-4,-3,-3,-42,22
3,4,3,3,5,0,45,40
-1,-1,0,-4,-1,2,-22,-34
-3,1,0,0,-1,4,29,-15
7,2,3,2,2,4,-19,-2
-4,0,-3,-2,0,5,25,-55
8,-2,-2,-6,-5,-10,55,63
2,0,4,-4,-4,-1,17,28
-10,-3,-1,0,0,13,127,-45
-3,2,-5,-2,-6,-7,-32,-48
4,2,1,-3,2,-9,-50,23
-5,-11,4,1,-1,2,71,12
-6,-1,-3,-2,-4,-4,2,-5
-1,-4,-2,-3,-4,-13,-70,1
7,9,-1,2,3,-3,13,-22
4,-3,3,2,7,10,57,-8
-5,-3,2,-2,-4,-1,-68,15
0,-2,1,0,-1,-2,17,3
-1,-3,-3,0,1,0,18,-5
2,9,1,0,3,-4,-6,11
3,0,3,-1,5,8,107,-33
10,14,7,6,2,3,-128,48
-4,-8,-4,-1,-5,0,113,34
2,0,-5,1,2,4,-19,4
0,2,-2,1,0,-2,-37,2
-5,-6,-4,-4,-5,-10,-128,2
-3,-12,-4,0,-1,12,101,-31
5,12,-2,-2,2,-7,-122,16
-2,-5,0,-2,-3,-3,32,-2
2,7,0,-1,-1,-1,-4,7
8,-4,6,-2,6,-28,-128,-101
-6,-7,3,5,-10,22,-49,35
4,3,0,-3,3,6,23,10
-10,-6,-4,-5,-10,-9,83,-7
1,-1,-3,0,-2,-9,-39,-14
-5,1,-1,-4,0,-9,-27,-22
-1,3,2,-1,-1,-2,1,7
1,-5,-3,1,0,-1,-46,12
