ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
24,12,-5,1,2,1,14,20
-30,-5,4,2,2,3,-2,-6
21,23,2,-2,-1,3,3,5
10,-28,-4,-1,-1,-2,3,10
10,21,8,-3,-1,0,-3,-10
-9,-8,-6,-1,0,-3,3,22
-32,-9,3,3,0,-1,6,-6
0,-5,-6,-1,2,5,0,4
13,-6,1,-1,-2,1,-4,1
-56,-25,-6,1,2,1,1,13
-38,-15,6,-2,-3,-3,1,7
19,6,-8,-6,-5,-1,-7,-5
-33,-17,-1,5,-2,0,-2,24
-5,17,9,8,2,4,5,12
12,27,5,-4,-1,-2,1,6
-19,22,10,2,-1,0,-2,-21
18,-5,-10,-7,-7,-5,-10,16
32,2,-2,2,1,0,-1,11
3,13,3,3,2,0,1,-7
32,18,3,-2,0,-1,1,8
-1,-1,2,2,1,1,1,-28
16,-2,-5,0,-2,1,-4,-13
-34,-27,-11,-1,-1,1,3,1
10,-15,-4,-2,1,0,-6,2
8,24,6,0,2,3,7,3
2,0,0,-3,-3,-3,-2,-3
20,6,-4,1,0,0,0,-1
-33,-24,-2,3,-1,2,3,10
-8,-4,0,1,-2,-3,-5,13
-5,2,-1,-4,-3,-1,-1,-10
9,16,5,-2,2,2,-4,4
-1,-10,-2,-3,-1,0,0,-8
-6,2,0,-1,0,1,12,20
41,9,6,3,0,0,-11,-37
-12,-6,4,4,2,3,15,23
5,12,-3,1,3,2,-1,0
-4,-7,-1,0,2,2,0,-4
15,-32,-15,-3,-4,-4,-6,-8
9,42,6,4,3,3,2,23
-10,40,2,-1,-1,-4,0,-16
-6,10,5,0,-2,-1,-8,-21
-4,-14,-9,0,1,-2,3,1
11,-14,-5,-5,-1,-3,-9,3
-5,1,2,-1,-2,0,6,15
10,-15,-7,-3,1,1,-8,-13
-82,-13,-3,-1,-2,-4,3,8
9,8,5,-1,-1,1,-5,-3
-10,-16,-3,-3,-1,-3,-1,-1
-12,-33,-11,-7,-4,-4,-8,-19
18,0,2,2,1,-3,8,-9
