ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-37,-6,5,3,2,1,-2,-21
-17,1,-4,-2,-3,-3,0,-9
6,-7,-3,-4,-1,0,-4,-9
-31,3,1,1,2,0,-5,-24
30,19,2,0,1,2,-4,-3
-6,-20,-5,-5,-5,-6,3,-7
-5,-4,4,4,3,3,4,7
1,7,-4,-4,-2,-2,-3,7
37,3,2,-1,1,-3,-11,-14
-48,9,-1,-2,-1,2,7,35
-13,10,-3,0,-3,-4,-2,-15
26,1,-3,-1,-1,-2,-2,-5
-22,-11,2,1,2,1,-2,8
-44,-10,1,2,3,0,-6,-17
27,6,0,1,0,2,14,34
-3,29,4,-2,-1,0,8,14
-1,11,-3,-1,0,0,-2,-6
16,3,1,-1,-1,0,-7,28
5,16,5,4,5,9,7,5
-12,-13,-5,-2,-2,-4,-3,-3
-4,12,1,-2,-1,-1,-10,-40
27,8,-7,1,-1,0,12,49
5,-2,2,0,-1,-6,-1,2
-20,-13,-7,-5,-2,-5,-14,-24
8,20,4,2,0,1,11,17
-25,-1,-6,-5,-2,-2,-7,-14
0,6,-2,-5,-1,2,-1,0
-23,6,2,0,-2,-1,4,-13
-3,-1,-3,-1,-2,-4,-6,-7
-2,-2,4,2,1,0,-8,-42
13,-6,0,-2,-1,-3,-7,14
-17,-30,-7,-7,-2,-1,0,-11
36,4,-1,1,1,2,4,8
-24,-18,2,2,0,-2,4,1
-17,-46,-18,-10,-7,-9,-6,-11
1,10,-2,-1,-2,-1,-4,33
-11,-8,-5,-5,-2,-2,9,7
18,2,2,3,-1,-2,-15,-32
6,-11,3,3,1,2,6,3
-33,-14,1,1,-2,0,4,14
-6,-6,-6,-4,-3,1,8,38
2,5,0,-1,-1,0,-5,-22
3,-14,-5,-5,-2,-2,-8,-11
51,16,5,2,2,2,-13,5
-11,22,2,1,3,0,19,16
-16,29,5,0,-3,-4,-5,-2
-4,22,-3,-3,-2,-2,-20,-19
18,2,1,3,2,3,31,32
2,-1,2,1,0,-3,-10,-9
24,-20,-3,0,-2,0,6,15
