ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-24,-10,-3,-3,-1,0,4,12
-12,-3,-2,-2,-1,-4,-1,11
-9,-1,0,-2,-3,-1,-1,-4
-4,-14,1,0,1,-2,-3,-8
5,12,5,3,2,1,3,5
7,-4,-3,-2,-1,0,2,15
1,-2,3,2,1,3,7,1
-15,4,4,1,0,-4,-7,16
13,-4,-7,-5,-6,-4,3,0
7,1,-1,5,3,2,5,6
15,-3,3,1,1,4,2,-30
-2,2,-2,-6,0,-6,-16,-38
-10,-11,-6,-2,-2,-3,-1,4
1,-8,-7,-3,-1,-2,-11,-18
-14,2,-5,1,-2,0,3,-4
2,-3,-4,-2,-2,2,5,29
0,-10,-1,0,-1,-2,-8,-30
-6,-2,2,-3,0,0,0,0
16,9,-3,0,1,-1,9,15
-11,-2,-1,1,2,3,1,-4
14,14,3,1,-1,0,-9,2
18,9,2,3,1,5,15,-10
7,-1,1,0,2,3,-4,13
4,-2,0,-2,-1,2,13,15
8,12,-1,-3,-1,-4,0,10
-24,5,3,-3,-2,-2,6,17
-7,-6,-2,-3,-3,-1,-3,0
6,8,1,2,2,6,5,17
-1,-7,0,1,1,0,4,-12
0,4,-2,-1,-1,-5,-12,-9
-7,-2,-3,0,1,-2,2,-10
18,0,-4,-2,-1,-1,-1,25
-10,-7,6,1,2,2,1,-9
-1,1,-1,2,-1,0,-9,-25
0,3,2,-2,-1,-2,-1,6
24,-11,-4,-2,-6,-4,11,-1
9,7,-4,-4,0,-1,4,14
-27,-16,-8,-1,0,1,1,6
6,2,4,2,-1,-2,2,13
-5,-6,-2,-3,0,2,-2,-20
27,14,-2,-1,0,-1,-2,29
20,4,4,-2,0,-2,-3,-3
-1,-5,-6,-5,-5,-4,5,11
-14,6,-1,-2,-2,-5,-12,-12
-16,-9,2,1,1,4,3,5
14,-1,0,-1,1,3,4,1
-2,-1,-3,-1,0,-3,-3,-3
-9,-3,5,3,3,1,-7,10
-8,-5,-3,-4,0,-4,4,-37
10,-2,-1,1,-2,-4,-4,35
