ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-12,-2,-1,-2,-1,-8,-59,-30
-4,-3,-2,-2,-4,-6,-96,3
4,-3,3,2,2,7,2,-43
11,4,0,-1,0,-6,-97,43
-10,-5,-2,-3,-6,-3,42,23
3,4,3,4,1,-4,-98,-26
-4,5,-1,-2,-2,2,117,1
2,-8,-4,0,-1,-2,-54,-23
2,1,-1,-1,0,-1,8,-11
2,-6,0,1,-1,4,18,-15
2,5,-2,-2,1,2,28,38
3,-1,0,0,0,-1,26,13
-5,-1,2,4,1,4,62,7
-6,1,0,-1,0,2,41,-17
-7,-3,-4,-4,-5,-7,-39,0
12,8,3,0,0,-2,-35,-2
-2,-10,-2,1,2,11,34,1
3,2,0,2,1,5,52,-27
-6,-5,-4,0,1,1,-46,71
-25,7,0,-2,-1,-2,-62,-11
4,0,5,1,3,-4,-83,-59
30,1,-5,1,-2,3,49,65
-24,-3,1,3,-4,-2,-33,-17
9,2,2,-1,0,1,1,0
-5,-1,-2,-2,0,-7,-40,-12
4,-4,-4,-6,-2,-4,-51,-16
0,-2,-3,-4,0,-2,30,-14
11,-2,-1,-3,-4,-2,12,-2
10,1,-3,-2,-1,-1,25,15
-12,-1,2,1,2,-4,-10,-13
8,1,-2,1,0,-2,5,3
-5,0,1,2,2,1,4,-15
7,0,-7,-2,-3,1,4,21
16,-7,1,0,0,-1,32,18
-20,7,7,4,5,2,-109,-42
11,-9,-11,-5,-2,16,91,79
-13,-1,0,-2,-5,0,-35,0
-8,-1,-3,-1,3,-2,-63,-17
6,1,1,-1,1,-3,-46,-31
17,-1,1,0,1,-6,-51,-9
-27,7,5,2,0,1,31,14
-25,-6,-7,-3,-3,10,-1,16
-5,-7,-6,-2,-1,-5,-47,-7
20,3,1,3,1,-3,-55,-21
9,-7,-5,0,2,12,85,-9
2,14,7,0,1,-4,24,-22
3,4,-3,0,-5,1,-3,-1
-10,-2,-3,-3,1,-1,-13,-9
4,-9,-5,0,-3,-2,-8,8
-2,2,-1,0,0,-3,-8,-9
