ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
12,-4,1,1,-1,2,15,77
18,0,-1,0,0,-4,-47,-2
4,1,0,3,3,4,59,-49
-10,0,-1,2,0,-2,-46,8
-33,-5,-2,-6,-5,0,55,-11
8,1,1,0,-1,-1,-61,6
4,1,1,-1,0,-1,-105,-3
-10,-4,2,-3,-3,0,79,2
17,4,0,-1,-1,-5,57,17
-32,-5,-3,1,-3,-4,-80,-6
0,-2,-1,-1,0,-2,45,-22
5,-1,1,-1,1,-9,-91,-2
-41,-5,-5,-4,-3,0,14,-32
36,2,-1,0,0,1,29,-20
1,-1,2,0,-1,-1,-77,22
-4,-7,-6,-5,-3,-2,5,-21
8,3,5,3,1,6,50,11
8,2,0,1,1,-3,12,1
-18,0,-1,2,0,3,-5,-12
-18,-3,0,0,0,-3,-8,-22
18,7,3,1,1,2,-86,8
-39,-4,-1,-6,-6,-1,109,47
68,0,-2,0,-5,-8,-2,42
-7,-4,-5,-5,-2,5,-1,8
-1,1,-2,0,-3,-7,-91,13
-4,0,4,3,1,7,80,-7
-7,4,0,-1,2,-1,-41,15
32,1,-1,0,-5,3,21,45
1,-3,-4,1,2,-2,-59,-18
16,3,0,0,2,-3,-21,-21
-11,-1,1,-2,-1,2,13,10
-19,-1,-2,-2,-2,-7,-32,38
-2,3,-1,-3,-2,-2,-1,-40
31,1,1,2,-3,-5,-68,-9
-30,-5,-6,-6,-2,-3,44,-27
-6,-1,-3,-1,-2,-4,-51,52
23,5,-1,1,2,0,-11,17
1,-4,-7,-2,-1,-4,38,-16
2,-2,-1,1,-1,-1,-81,25
20,2,1,1,2,5,51,16
-1,0,1,-2,1,-4,-45,18
12,-2,-3,0,-7,9,49,3
-16,1,3,0,1,15,102,-68
5,-5,-2,-3,-4,-4,59,10
2,0,5,4,1,-1,-33,18
-35,2,4,3,5,3,-110,14
20,2,-2,0,0,1,86,-54
-9,5,7,4,4,5,5,-15
4,1,-1,-2,1,0,-15,-35
-2,1,2,0,1,3,36,27
