ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,2,2,3,0,2,0,-9
9,-11,3,2,-1,-2,-1,16
5,1,-3,4,5,4,-1,-7
26,6,9,5,3,4,3,20
-71,-36,-7,-7,-3,0,4,-11
-9,14,-2,-1,-2,-3,-3,-2
8,-16,3,0,1,2,1,-3
-19,-5,-2,-3,-2,-3,-4,-7
22,3,4,3,1,-4,6,-2
-7,-14,-6,-2,-1,3,5,20
-2,-2,-6,-2,-2,-2,-6,3
-3,6,2,-5,-2,-4,0,-12
7,7,3,4,3,2,6,5
4,-4,1,0,1,-1,3,20
2,6,2,2,-1,0,4,-2
-7,-5,0,-2,-2,-2,-8,22
34,36,5,0,-1,0,-1,-11
-18,-3,-3,3,-1,1,-1,-4
-17,-7,-10,-6,-4,-5,-6,-31
12,20,2,0,-1,0,5,20
-1,1,4,1,5,2,-5,-6
11,12,-1,0,-2,-2,0,10
-7,-10,0,-1,2,3,4,-5
8,0,-6,-4,-5,-5,-6,-4
-24,-7,-3,-1,-1,-2,-2,3
11,1,-2,-1,-1,0,1,8
1,8,8,3,2,2,2,7
-5,-3,-5,-3,2,0,1,-2
18,-9,-3,0,0,2,9,4
-7,-1,3,-1,-1,0,0,-2
7,19,10,9,3,2,-1,2
-21,-14,-2,-4,-3,-2,8,4
7,21,-3,-5,-7,-7,-12,-36
-24,-25,-3,0,0,-2,-6,-14
15,6,-2,-2,-2,-3,-4,-4
18,5,5,-2,-2,1,-2,8
-9,-3,-5,0,0,0,3,14
-3,-2,-3,-4,0,-2,-2,-1
-2,16,0,0,-1,1,-2,4
-4,-17,1,3,1,3,1,-4
-5,-17,-3,0,-3,-1,-5,-7
15,-8,-1,-2,0,0,3,4
-11,-7,-2,-3,-5,-1,6,24
13,26,0,-1,-1,0,0,4
-11,4,5,-1,-2,1,7,29
-9,-1,0,-2,-1,0,-9,-14
6,-5,-4,1,2,0,4,-5
11,18,5,1,4,3,0,1
-16,12,-2,-1,0,-6,-15,-6
5,9,4,1,-2,-4,-2,1
