ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-35,-6,-2,2,0,-1,-3,-32
-4,4,-4,-4,-1,2,17,23
-1,5,5,1,0,-3,-15,-42
-13,16,4,7,3,1,5,-19
58,1,-8,-7,0,-2,-17,12
-3,6,3,6,3,6,21,17
17,-7,-3,0,2,-2,-2,11
6,-12,-1,-1,1,0,8,3
12,3,0,0,-1,0,0,2
-37,-8,-2,2,4,2,-6,-32
7,14,-7,-4,-2,-3,-7,-12
-3,14,-4,-1,-2,0,10,47
-6,23,1,-3,-5,-4,1,8
-1,11,6,2,-2,-4,-12,13
3,-12,-5,-1,-2,1,4,-4
11,9,-2,-6,1,2,-6,-17
-12,1,6,5,-1,-4,5,-31
-6,-12,0,0,-1,2,-1,14
-15,-6,-5,-8,-6,-6,-9,-22
11,15,6,4,1,1,0,13
-13,-9,-3,-3,2,4,7,13
1,-5,-2,1,-1,-5,-8,11
0,-10,5,1,0,0,3,-12
-8,-8,-23,-17,-5,-3,-2,-3
-16,1,15,8,0,1,2,2
39,13,2,2,1,1,-5,8
-54,-15,-3,-1,2,2,-2,-40
-2,2,-4,-1,-2,-4,-2,9
17,-1,0,0,2,-1,-10,-40
29,13,2,-3,-2,0,6,15
22,47,8,-1,-2,-3,-6,49
10,14,12,7,0,4,5,-17
-7,-11,-5,-2,0,-2,-1,-20
-30,-4,0,3,3,1,-4,-15
26,-15,1,1,2,4,5,3
3,-2,5,3,-2,-3,-3,-5
5,1,-4,-7,-5,-3,-4,15
3,-7,2,-1,-1,-1,-2,-7
8,7,-3,1,-1,-2,2,-1
35,10,4,0,2,0,-5,13
-25,-13,12,9,6,6,24,28
7,-5,-12,-5,-2,-4,-3,19
-5,-10,3,8,1,-1,2,-1
13,11,3,-3,-1,-1,-3,1
12,-5,-4,-6,-3,1,-1,15
-19,15,4,-2,-3,0,-7,-33
23,4,-1,1,0,0,13,-16
-40,-22,-3,1,4,2,5,17
33,-9,-8,-11,-6,-1,0,-14
-11,-8,-2,0,0,0,5,9
