ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,9,5,-2,0,-7,-50,-24
-3,-9,-1,-3,-2,6,-51,-8
-3,-5,-1,1,3,4,46,-7
0,-1,-3,-1,-4,-1,103,9
-5,-8,-4,-2,0,-5,-87,-36
5,4,-1,-4,-2,2,104,72
0,4,-3,1,-2,-2,-50,2
1,4,5,2,1,-8,-79,-17
-7,-5,-7,-4,-3,8,54,45
-3,4,-10,-4,0,-8,-49,-48
-3,-17,-3,-2,-3,-3,-39,-10
1,5,1,-3,-1,-1,33,34
6,1,2,1,6,3,-22,17
-2,2,0,-5,-3,-1,45,1
-3,0,-2,0,-3,1,-7,9
-6,-6,0,-2,0,-1,-18,-39
4,-2,1,1,1,2,13,21
4,-3,-3,1,-3,-4,-47,-22
2,8,3,3,-1,1,32,-5
-1,4,2,0,0,5,-52,-11
-6,-2,0,2,1,6,95,-48
6,4,7,4,2,0,18,30
-4,-2,-4,-3,-3,-1,-75,-37
6,2,-1,0,-1,-2,-4,45
6,4,2,3,0,-3,-102,31
-13,-9,-2,-1,-1,-3,-5,-89
6,5,2,0,1,-2,46,31
0,0,1,0,0,-4,-76,-21
3,-3,3,3,-1,-2,-37,29
-7,-2,0,-1,-3,-5,-20,-32
-2,-6,-6,-2,-4,-4,-33,2
2,3,-3,1,0,-4,-17,7
1,1,2,1,-1,3,0,7
-1,6,4,1,0,0,-5,-5
-4,-7,-2,-4,-4,2,-5,-8
0,-2,-1,0,-1,-2,20,-3
-3,5,-2,-5,-3,2,37,5
-4,-18,0,2,0,1,31,-3
3,9,-2,-3,0,-8,-37,21
-2,1,-2,2,-1,11,-24,-43
0,-5,-2,0,-2,0,20,19
1,9,0,3,1,1,-34,-15
2,-3,2,-3,-1,-4,40,18
2,0,1,-1,-1,1,22,-6
-7,-9,-4,-2,1,-9,8,-7
4,2,-2,-2,-1,3,27,1
-4,-5,-2,-2,2,-3,-79,23
3,2,3,0,0,11,52,18
3,0,0,-1,-2,3,12,43
2,4,-1,0,-1,-6,-30,2
