ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-12,-3,-4,-1,0,5,18
4,2,2,0,-2,-1,2,-10
-5,2,2,3,2,2,-5,-51
1,22,-5,-5,-7,-7,2,-6
0,-19,-11,-6,-2,0,1,-3
10,-13,4,3,0,4,-4,-3
-12,-1,1,-1,1,1,3,-9
-4,-3,2,0,0,-1,1,-3
4,-8,-2,0,-1,0,-2,-14
14,0,-7,-3,-4,-5,-2,17
-48,-20,-4,-2,-1,-1,7,2
-3,-22,-7,-1,3,5,4,17
0,0,4,1,0,-2,-1,7
17,-1,0,-3,-2,2,7,-1
18,-1,-6,-7,-3,-4,0,-6
22,9,-1,-2,-1,-2,-3,8
-45,-20,-5,-3,-5,-5,-8,-8
-7,7,5,3,3,0,12,-17
0,-1,0,1,-1,0,-6,-4
-5,-2,-1,-4,-1,-2,-8,-4
41,2,-3,-1,-3,-2,5,12
-39,2,-6,-5,-4,-4,-6,-28
6,21,-3,0,-4,-2,0,6
0,1,-2,-1,0,0,-2,7
10,7,2,3,1,1,7,1
16,10,4,1,2,0,-5,15
28,-15,-3,0,-2,-3,1,6
-2,7,5,4,0,1,3,-4
-1,7,3,-3,1,0,-12,-12
84,24,3,4,0,0,-2,31
-11,5,6,3,3,1,9,-13
4,-5,-3,-1,-1,-1,1,11
23,-1,0,-4,-2,1,5,8
-12,-1,1,2,2,1,-2,-6
1,3,5,2,2,2,-1,-12
-9,12,3,2,1,-1,7,13
1,6,5,3,2,2,6,18
-2,-3,-2,1,-1,0,0,-8
-12,-24,-5,-4,-1,-3,-3,-6
-3,-7,-2,-2,-2,0,-1,-1
-1,-2,4,0,-1,-1,-6,-22
-31,-1,-2,-1,-1,-1,1,-14
-16,12,9,4,1,3,7,10
3,-7,-1,-4,-1,-2,-8,-9
7,-2,-2,2,3,2,5,-8
-11,-16,-5,-4,-3,-1,1,14
-11,6,2,0,-2,1,-11,-20
-37,-27,-1,3,2,-1,-5,-16
23,15,2,0,-1,-2,-4,22
-18,-11,-2,-1,-1,0,6,13
