ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-4,-2,0,0,-1,23,-2
10,9,6,0,4,-24,-128,-52
-8,5,8,0,-6,29,58,68
15,6,1,9,2,27,4,101
-8,-12,-7,0,-1,11,32,-18
2,-3,-5,1,-1,-6,-122,-4
-3,4,4,-3,3,-8,46,-49
-5,8,-1,-2,-1,-2,-15,-15
1,-26,-2,-2,0,-3,-27,21
-2,4,-4,-8,-2,5,22,-3
-2,2,-1,-2,1,-3,-13,-25
3,0,1,-2,-3,-3,36,6
1,8,2,0,-2,-10,-59,-46
-3,1,2,0,5,1,66,23
-6,-7,1,0,-7,6,27,5
2,0,-3,2,-4,-8,-55,-6
2,4,2,-1,5,0,19,-7
-5,-13,-4,2,-7,5,-18,4
13,8,-2,0,6,-14,-53,10
-17,-12,-2,-7,0,6,97,-38
-10,0,-4,-2,-3,-3,36,-49
2,0,-2,1,-2,-5,-75,29
4,5,7,4,0,14,46,3
-2,-8,-7,1,-1,5,-77,-17
4,6,5,1,6,-3,0,7
-1,6,5,3,4,12,67,9
-8,-3,-4,-6,-2,6,4,-72
6,2,5,0,-1,-10,-86,23
-1,-9,-13,-6,-6,-6,-72,32
-9,-1,-1,1,-5,14,-26,-11
12,6,4,5,10,-3,-118,49
-10,-3,-2,-3,-7,18,34,-12
3,6,2,5,4,6,-87,-8
-8,1,-3,-10,-5,-19,36,-10
-4,-18,-4,1,-9,-10,-100,-21
1,-4,-3,0,1,-7,-16,-9
7,10,6,3,2,-2,-58,-9
-7,-4,-2,1,-2,-1,28,-49
3,9,1,0,2,14,107,42
-7,-6,-6,-3,-4,-7,58,-20
3,4,3,1,2,-3,-99,-19
2,5,1,1,-1,-9,2,15
1,-12,-7,-1,-6,-17,-121,-21
-9,-7,-2,-7,2,0,46,-41
-8,-7,-2,-4,-1,-4,82,99
-2,-2,-5,-1,-7,-6,-76,-5
6,4,0,0,-2,-12,-81,3
6,12,3,2,2,-6,-34,2
2,-5,5,-1,0,0,3,-6
6,7,7,6,7,4,-72,0
