ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,-6,-4,-5,-5,-4,0,4
1,0,0,-3,-1,-2,-4,1
-16,-1,0,-3,1,0,-7,-22
48,12,3,0,-1,1,7,37
-25,15,-2,0,-5,-2,-2,-4
0,-9,1,2,1,0,-4,0
12,2,4,-2,-4,-4,-3,-12
-13,-16,-1,-1,-2,-1,-7,11
-16,-2,-5,-4,-1,1,5,-2
3,-15,-4,-4,-3,-2,-4,15
0,-2,-4,-2,-3,-5,0,7
-2,15,2,3,4,1,-1,2
9,6,-1,3,3,3,8,15
-2,0,0,0,0,-2,-3,0
-10,1,2,3,1,-1,0,-4
1,-1,-3,0,-1,0,-2,-7
0,-2,0,-3,0,0,-1,1
16,-2,4,2,0,0,3,2
17,1,0,2,1,1,3,13
-31,7,5,-2,-1,-1,1,-22
14,-45,-16,-4,-3,-4,-5,0
-9,9,4,0,0,-1,1,10
0,-5,-1,-1,-1,0,-3,-7
-8,-17,-3,1,-1,-1,-5,-26
69,21,6,-3,0,0,4,11
-17,-3,-2,1,1,-1,0,-1
-9,-1,-3,-3,-1,0,4,15
8,-4,0,3,2,1,2,-3
-11,10,6,1,-2,-1,-8,-15
11,5,0,2,0,0,5,28
-1,6,-3,-1,-2,-3,-8,3
37,7,4,1,1,4,6,21
-37,-28,-2,3,1,4,6,3
14,7,0,-3,0,0,-11,-21
3,7,-4,-6,-4,-1,-5,-8
4,4,-5,-2,-3,-4,2,-1
-1,2,5,2,2,1,-3,-5
3,1,-3,-1,-1,-4,-3,5
3,-3,9,0,1,3,3,7
-8,12,-2,-1,-1,-2,-4,-10
7,11,2,-2,-2,-1,0,-1
-13,-3,0,1,1,0,-6,-14
12,-14,-6,-1,1,2,16,19
-62,-3,-3,1,0,2,-1,2
-27,-35,-5,-2,-2,-3,-4,-6
-4,-6,-5,0,0,-4,-1,-4
16,2,1,-1,0,0,-4,-7
-27,-15,0,3,1,-2,-7,-6
44,15,-5,-5,-3,-2,9,27
-9,-3,2,2,0,2,3,-1
