ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-11,-18,-8,-5,-3,-1,3,4
20,6,-2,0,0,-1,4,11
4,5,0,0,1,5,10,-2
-7,-5,5,0,-1,2,0,8
9,-10,-7,-1,2,3,12,15
-6,-1,-3,-5,-4,-6,-10,-2
8,6,2,-1,1,-1,-7,-2
-37,-1,0,8,3,-1,1,-5
2,-3,-2,4,2,3,3,9
-11,-2,-3,0,-1,0,3,-36
2,-21,-3,-1,1,1,4,16
16,2,0,-3,-3,-4,-6,-29
-2,8,2,1,0,-2,-3,1
-8,12,3,4,2,2,4,11
13,-5,1,-1,-1,-2,-5,-15
0,-7,1,0,-2,1,1,0
0,7,1,2,2,0,8,12
-5,-1,0,0,0,2,4,18
2,2,-2,1,-1,-2,-9,-7
9,-1,-4,-1,1,1,-3,7
4,1,-4,-5,-5,-5,-4,-8
14,9,1,-1,0,-1,-1,7
-7,-18,1,1,2,-1,-8,-23
2,2,-2,-3,-5,-6,2,11
-5,13,4,3,-1,0,-2,3
12,-6,-6,0,-2,-2,-13,-9
2,6,-4,0,3,3,11,0
16,8,1,-1,1,2,-9,-6
-5,0,6,4,3,3,2,-2
2,9,3,-1,-2,-1,2,2
-14,2,2,2,0,-2,-2,4
6,2,1,1,1,-2,-2,-11
7,-13,-7,-3,-1,0,0,1
-5,-3,-4,-4,0,-2,1,1
-22,-1,-1,-2,-1,-1,-11,3
-3,-4,-3,-2,1,-1,7,-13
-20,9,6,-2,0,1,2,-4
21,-4,-2,-1,1,-1,0,-7
2,9,1,-1,-2,-4,-1,6
-7,-16,-9,1,1,0,2,8
-8,3,1,2,-2,-3,-11,-11
-14,6,2,-1,1,1,3,26
11,-14,-7,-2,-1,1,6,8
-22,26,2,-1,-1,-1,-2,-7
-4,-8,-2,-1,0,-1,0,4
0,-5,-1,1,-1,-2,-8,-1
11,18,-1,0,-1,1,10,3
16,-5,3,-1,1,0,-2,12
-2,-5,-5,0,-1,-2,-3,-10
-4,8,3,-3,-2,-2,-3,-7
