ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-11,12,7,4,3,4,12,14
22,0,-4,-3,1,0,-7,-12
17,26,2,5,3,2,-1,3
16,27,6,1,1,2,1,0
9,-14,-8,-5,-5,-5,-4,-3
59,8,8,5,4,3,8,-12
4,18,5,4,0,0,-1,-20
17,-1,-1,-1,0,-1,-6,20
22,10,1,-4,-5,-3,0,-14
45,5,-2,2,1,3,1,19
-18,-7,4,-1,-1,-1,-5,-18
4,16,3,6,1,0,3,12
0,-27,-2,5,-1,-2,-9,-19
-15,-7,-7,-8,-4,-7,1,-1
-16,-35,-9,-3,1,2,7,7
-4,22,1,0,-1,2,-3,-10
-4,5,5,3,3,2,2,-2
-29,-36,-13,-3,-5,-4,-16,3
0,23,1,0,0,1,11,12
3,-1,4,-4,-2,-5,-1,9
17,-3,-7,0,1,0,-2,-11
-46,-29,3,1,0,-1,-2,4
0,-19,-3,4,2,0,1,23
7,7,0,-4,2,4,5,11
37,15,0,1,2,1,-1,-4
-16,7,-2,0,0,-3,-4,-6
12,-12,2,-2,-3,-5,-3,-9
-11,-18,-6,-2,-4,-5,-5,-1
12,0,-2,-1,-2,0,-2,1
-20,0,2,3,0,1,-5,-11
-8,4,2,1,-2,1,-3,1
16,11,1,7,2,0,-1,2
-18,-7,-1,-3,-3,-3,-1,-26
-22,-17,-4,-4,-2,2,11,18
3,-12,-3,-4,-1,-5,-13,-8
-3,-9,-3,-8,-4,-1,0,28
-20,20,-4,2,1,0,-6,-2
45,0,-4,0,0,0,-3,7
-61,-17,-3,-3,-2,-4,-8,-31
-14,17,6,2,3,0,7,15
-7,-5,0,1,2,-1,-2,10
25,20,5,1,1,3,-2,-9
27,34,1,6,4,3,8,22
1,-7,-6,-5,-4,-1,-5,-43
-17,-15,-9,-9,-6,-3,0,4
-44,-44,-9,-4,-3,-5,2,25
20,-1,3,1,1,-1,6,8
-22,-10,3,5,0,0,-4,-17
23,8,2,-3,2,1,0,15
18,4,-3,-1,-3,0,-1,2
