ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,-12,-3,-4,-1,-4,-1,-7
-5,-22,-4,2,0,-1,-12,-17
0,5,0,4,4,5,7,19
-6,1,4,3,5,7,6,4
1,5,-2,-1,-1,-1,-6,-18
20,1,-5,-5,-3,-2,5,6
-4,3,0,-3,-1,-4,0,-7
11,-1,-3,-2,-2,-4,-3,-3
6,17,4,1,1,2,10,10
12,11,9,6,1,2,-5,-26
9,-1,-1,0,-1,0,6,48
-13,2,-3,0,1,1,5,0
-6,0,6,3,1,1,-3,-7
-10,-3,-5,-2,-1,2,7,13
12,1,-4,-3,-2,-3,-6,-7
-11,2,-1,1,-1,1,1,-17
2,4,3,0,2,-2,-3,1
-17,-12,-5,-3,0,-1,6,-8
-14,-5,-2,-2,0,-1,-4,4
-3,-4,-3,-1,0,-3,-1,4
-2,-2,1,1,-1,2,-2,6
15,-4,-2,-2,-1,-1,2,12
-5,18,2,0,-2,-3,-5,-23
4,-2,0,2,0,1,-1,2
-3,3,-1,1,-3,-1,-2,2
-13,-8,-4,1,-1,-3,-4,5
9,5,3,3,4,4,-1,-11
-6,-27,-1,-4,-1,0,-6,5
-14,4,2,3,2,2,-3,1
12,5,5,2,0,-1,10,18
15,7,-8,-5,-3,1,2,-23
10,-2,-3,1,-2,-1,-3,-9
6,-17,-2,-2,-1,0,3,5
10,13,4,1,0,-3,-8,-1
9,2,-1,-2,-3,-2,-1,9
5,3,-1,-1,-1,-1,0,-2
-19,-2,-1,-3,-1,-3,0,-2
5,2,1,1,2,2,1,-13
0,2,6,3,3,2,-6,-2
0,0,-7,-4,-1,1,10,29
23,-14,0,-1,-1,-2,-7,-14
-14,2,0,-1,-1,-1,-3,22
-12,-5,1,-1,2,0,-6,-23
44,20,0,-6,-9,-7,-2,1
2,4,-3,0,0,1,-6,8
3,-6,-2,0,0,2,13,9
-9,-3,-4,-2,-1,-1,-9,-7
-13,2,1,0,3,1,0,4
-2,13,-3,-2,-1,-2,10,22
-21,-14,-10,-13,-11,-10,-15,-37
