ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-12,4,-2,-3,-4,-9,-11,-22
5,30,6,4,0,-2,-5,-13
1,-9,-5,-6,0,6,5,17
23,6,7,2,0,0,5,11
36,5,6,3,0,-1,-3,-3
11,34,-1,-5,-1,1,6,32
-15,-7,6,3,-5,-8,-10,-18
-14,-13,1,-2,-2,-2,-2,10
9,-1,3,3,1,7,4,-8
8,0,-1,-1,-2,-3,-4,2
7,0,-4,-3,-2,-1,-5,-8
13,19,15,8,3,0,0,13
10,10,-7,-1,-1,-1,-1,-22
-7,-8,-6,3,2,5,10,64
5,-22,-3,-2,0,2,-4,-32
-15,0,0,0,-2,-2,8,18
-4,1,3,2,-1,0,-6,-12
6,-7,5,1,0,-2,-2,-43
-70,-16,0,2,4,5,14,16
16,11,-7,-4,-1,1,4,-20
-26,-25,-5,3,1,-2,-13,-3
9,-11,-3,-3,-3,-4,-3,-40
-11,5,1,-1,0,3,7,10
-10,7,-3,-4,-4,-4,-15,-7
0,2,-12,-7,1,3,6,6
-1,-6,-3,0,-3,-4,-9,4
3,-11,-6,0,-1,-5,-6,5
-16,-16,-6,-1,-2,-1,5,22
19,9,3,-1,-2,-2,-4,2
-20,3,5,2,2,0,-6,-18
27,42,-4,-2,-2,-3,9,49
7,-10,-6,-5,-1,2,-19,-21
12,8,11,4,6,6,19,29
-16,-5,-6,-2,-3,-3,1,1
20,-3,-1,-3,-2,-4,-12,-3
-1,4,1,3,-1,-4,-8,-42
-42,6,1,-4,-5,-6,7,25
28,-17,-12,2,2,4,1,14
9,6,3,3,2,3,10,3
-4,-3,-10,-8,-3,-5,-6,-1
24,15,5,-1,0,0,-14,-29
-29,4,8,4,-1,-4,15,10
-6,-17,1,3,0,0,-3,-10
-78,-48,-6,1,2,5,13,11
-2,1,-2,-2,1,2,2,-16
13,11,-8,-4,-1,-3,-14,12
23,0,4,1,-2,-2,-12,-11
41,0,-3,-7,-4,-3,8,34
-20,19,-6,-1,-3,-3,4,-3
-7,3,13,3,-1,-4,-15,-15
