ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-2,-4,-6,-7,-8,-6,6
12,14,5,4,3,4,5,-1
-10,-6,-10,-7,-2,-3,-8,-5
15,-4,-2,-2,-1,-2,2,8
-7,5,7,5,3,4,3,-9
-1,4,2,3,2,5,9,-10
-21,-2,7,6,4,4,-14,-25
-6,8,-4,-4,-5,-4,-4,-18
4,-11,-3,0,0,1,-6,2
17,13,0,1,-3,-4,-1,16
-12,-7,11,4,0,0,-6,-30
-28,-19,-6,-1,-1,-1,-5,-4
1,-3,-7,-1,0,2,2,-14
6,2,7,1,2,1,4,24
19,5,-4,-5,-3,-5,-8,-28
-21,0,7,4,1,0,-2,8
6,-5,-6,-1,-2,-2,-8,-5
-8,-19,-5,-5,-3,-5,6,3
3,7,1,1,-1,2,1,6
4,3,0,1,-1,-2,-8,-11
-2,3,2,1,2,1,3,0
21,-3,2,2,-2,-7,-23,-47
34,7,-4,-4,-3,-1,3,21
2,11,6,4,3,3,13,19
8,-3,-2,0,2,2,-1,-3
-27,0,1,1,-2,-3,-7,-8
28,10,-11,-1,-1,-3,2,14
-13,2,0,-1,-2,0,3,-13
9,-1,1,0,0,-4,-10,1
2,-6,-6,-2,0,1,9,26
-6,0,-1,1,1,2,-9,9
1,6,-1,0,0,2,0,-4
-1,-2,-2,-3,-3,-3,-3,18
8,7,-4,-3,-3,-3,-8,4
-15,-17,0,0,0,-2,3,7
31,4,-4,1,-1,-4,-6,-13
-23,-17,-4,-3,-2,-3,-17,-33
23,12,-7,0,0,1,7,13
-18,-20,6,2,1,4,10,9
-1,8,6,0,0,2,5,34
2,6,0,-2,-2,-1,3,-11
-14,-12,-7,-4,-1,-2,-7,-10
-18,-2,-1,-1,-2,-3,-5,-16
0,4,-3,1,0,-1,-3,-8
6,-3,5,2,-2,-1,4,16
-11,0,10,6,4,-1,-12,-25
-24,-2,-19,-7,-9,-9,11,1
6,-3,-10,-7,0,2,14,84
-10,-24,-4,1,3,3,-1,-12
1,-6,-4,-3,-2,3,5,12
