ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
55,5,2,5,6,10,6,-12
-70,-9,-5,-9,-4,-15,112,-42
7,-1,-1,-3,0,-9,-36,-116
1,-4,-6,-2,0,15,111,93
-9,-8,-9,-3,-5,-5,-70,69
55,-1,-2,1,1,-14,-56,-91
-25,-2,0,1,0,4,127,-29
-29,1,1,-1,0,3,-11,-22
-14,1,1,1,1,0,-54,-54
25,0,-2,-4,-2,3,24,15
-13,1,-2,-1,1,-8,-101,-6
20,2,0,0,1,-8,2,-93
-7,3,2,-1,-3,5,21,33
11,0,-3,-1,-6,4,-6,1
-8,6,0,-1,0,2,-28,26
37,3,3,-2,-1,-16,38,-113
-48,-12,-6,-3,-5,7,16,59
-52,-7,-4,0,-1,-7,-76,-31
2,-4,-1,0,-1,-7,8,-21
21,15,8,0,8,-7,-102,-9
44,4,5,3,-8,15,12,34
26,-4,-6,1,-6,-3,-68,-31
1,-3,-5,0,3,-5,-125,57
-26,1,2,0,7,-3,31,-74
11,5,5,-5,4,-13,37,-128
-35,-7,1,0,-9,15,-27,108
19,0,-1,5,-3,-6,7,-85
18,-7,-6,-2,-2,3,10,-14
-35,9,5,-1,10,-12,-63,-128
11,-5,-2,0,-3,0,127,9
2,1,-1,-2,-5,-3,-40,-11
7,-7,-4,2,-6,8,-25,59
2,-2,0,0,4,1,-72,8
26,6,3,-4,3,-10,-11,-43
-13,-3,3,2,-6,19,94,33
-12,0,-3,3,0,7,-51,5
-7,-5,-6,0,-5,-5,-93,-21
17,8,2,-4,6,-15,-31,-82
-7,-2,3,-1,-3,9,54,71
-3,-6,-5,1,-4,16,1,-15
-10,-4,-1,1,0,-4,-34,-3
7,0,-2,2,1,4,-32,2
12,-3,-3,-15,-2,-29,27,-90
-74,-5,2,-3,-2,7,49,31
8,-3,-4,2,-7,4,-28,78
17,-1,-9,1,3,6,-6,1
17,6,4,1,12,-8,-128,-49
0,-14,-6,-6,-9,11,82,77
30,-5,-5,1,-7,-4,-52,-94
11,2,3,0,1,0,-39,-50
