ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,3,1,1,3,1,43,0
2,7,2,1,0,5,-9,4
-2,-14,1,1,-1,-4,2,3
3,6,2,2,3,-3,-35,6
-2,6,4,3,2,12,102,-3
-2,-11,-2,3,1,3,31,4
3,8,0,2,0,4,-35,4
-1,-1,0,-1,0,-6,37,5
2,2,-1,-3,-3,-5,-61,2
-1,-2,-1,-3,0,3,-11,-4
-2,1,-1,2,-2,0,9,-6
0,-1,1,2,3,-1,-51,-1
-1,-2,-2,-4,-1,-2,43,0
-1,-1,-1,0,-2,6,30,-5
-3,-2,-3,-1,-3,-4,-38,4
0,1,-3,-2,-1,2,56,0
0,-2,-2,0,1,-5,-58,2
-2,-1,3,1,-1,-5,0,-2
1,-2,-1,-1,1,10,89,13
1,3,2,1,2,2,-23,3
-2,-3,-2,-2,-3,-6,-38,-7
3,0,0,1,3,3,-3,8
0,2,4,-1,1,0,5,-1
-4,-5,-5,-5,-4,-12,-43,-21
0,-1,-4,-2,-3,4,18,1
-3,-2,-1,-2,-1,-4,-68,-8
1,2,4,0,3,-2,-48,3
-1,0,-3,-2,0,1,75,13
-3,3,0,-1,-1,-5,-41,-6
-1,-5,-4,-1,-1,1,-6,-5
3,-1,-1,0,-2,-3,-45,8
-2,-1,-1,-4,-5,-2,-14,-11
2,1,-3,-1,3,3,26,5
-2,4,-6,-1,-2,-1,22,2
-3,-3,-5,-3,-4,-2,-8,-8
5,1,2,3,1,-1,-67,3
3,2,2,0,3,1,57,2
-6,-13,-2,-4,-6,-6,-68,-19
-5,3,-2,-1,1,5,65,-13
-1,-1,-3,-2,-4,-5,-30,4
0,-1,-6,-1,2,-1,-53,1
0,-1,0,1,2,2,-34,8
1,2,0,-1,1,3,67,8
-2,1,-4,1,0,0,-6,0
0,0,2,0,4,1,28,2
6,1,4,0,1,-3,-24,7
-3,3,-1,1,-5,-4,-70,-7
1,-9,-1,0,2,4,22,13
0,0,1,4,-3,5,20,-3
-2,-3,-6,-6,-3,-6,-18,-5
