ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,3,-1,-4,1,-1,2,16
1,-11,-2,0,-3,-3,-19,-28
7,-1,1,-3,0,-3,-3,-7
-21,15,3,-3,-4,-4,5,-9
3,-15,-7,-4,-2,1,-3,0
15,31,9,4,1,-1,2,12
7,-4,0,1,2,1,8,21
-7,6,3,0,-2,-5,-5,-14
-1,-7,-2,1,2,6,0,14
4,8,6,3,1,-1,-2,15
9,19,5,-2,1,3,7,-9
-8,-3,0,2,1,3,17,6
2,7,5,-1,-2,-5,-2,3
5,-9,-8,-2,-2,-3,-4,-3
2,8,0,2,-1,-1,-5,-20
-5,-17,-4,-3,-2,-2,-7,9
-2,-2,-2,-5,0,2,4,7
7,8,2,5,0,2,-3,-17
-47,-26,-8,-2,1,3,10,11
10,6,2,-2,-3,0,-2,0
1,1,-7,-4,-2,-3,1,-4
12,-10,-5,-7,-4,-4,-14,-23
3,9,7,-2,-6,-3,8,36
-32,-16,-8,1,0,1,1,2
35,-17,-2,-2,-3,-1,0,10
-12,-8,1,-4,2,0,13,6
6,7,-2,3,1,0,-9,-27
-12,-3,2,1,0,-1,-6,9
1,9,4,-1,1,3,5,9
-5,15,5,7,2,1,1,-1
10,11,6,0,2,1,2,-25
3,-5,-4,-1,1,-2,-8,-15
-12,-3,-4,-2,-1,1,1,-12
-8,-1,-1,-1,-2,0,1,12
-9,4,0,-4,-2,-1,1,5
2,3,8,-1,-2,0,-3,-22
-13,-4,0,7,4,-2,-5,-15
5,3,-4,-3,0,5,1,-27
5,-3,-8,-5,-2,0,9,15
-28,-10,3,1,-1,0,-1,-7
4,-1,-2,0,-1,-4,-2,-6
-4,6,4,5,2,-1,-5,-7
16,13,-2,-2,-1,-3,2,19
37,20,1,1,3,4,6,2
-6,4,1,2,-1,-3,-5,-11
5,-7,-10,-6,-2,-1,2,-8
6,2,0,-6,-4,-7,-12,-30
15,-14,-7,-8,-9,-9,-8,-5
-3,8,-3,-5,-3,-1,-1,23
5,-1,0,-2,-1,1,-2,1
