ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-6,0,6,-1,1,2,-3,11
-4,-4,-7,-7,-4,-3,-1,-10
7,12,6,-1,0,-1,3,-8
0,-20,-8,-3,-4,-1,4,6
5,-6,-5,0,0,0,-5,-28
0,-13,-3,1,-2,-3,0,12
3,-9,-1,-2,-3,-6,-7,-9
-8,-7,-1,-2,-2,0,-1,14
9,14,6,0,1,3,3,-6
-10,-28,-7,-4,-4,-3,-2,11
4,-1,-5,1,0,-2,0,-7
-5,7,4,-3,-2,-2,3,-1
4,-35,-7,-2,-4,-3,-3,8
-10,14,-2,-3,-2,0,-5,-34
-26,10,3,1,3,3,-8,-7
-5,-9,-3,2,1,-1,0,-11
21,28,6,1,-1,-1,3,20
-5,-11,5,-2,0,-1,6,1
19,-6,0,5,-1,-3,2,28
-11,15,1,-7,-1,-2,-3,-25
-10,-6,-2,1,1,2,0,19
10,10,-2,3,1,2,1,11
7,6,4,2,0,1,1,0
14,13,1,2,-1,-3,-7,10
-34,-4,-4,0,-1,0,-4,-28
12,3,-3,0,-1,1,12,29
6,-13,-5,-8,-1,-2,-6,-18
-36,6,3,4,1,-1,-2,11
12,14,-3,-7,-2,1,2,-11
6,0,1,2,2,1,-1,11
-10,-10,5,3,1,-1,2,2
3,11,-2,0,0,-1,9,3
-24,7,3,1,2,0,-7,-10
18,-5,-8,-4,-2,-2,-5,2
3,17,1,-3,-3,-1,-5,-8
-1,-16,-5,-7,-5,-8,-10,-2
9,3,0,-2,-4,-3,-7,-25
8,5,-2,1,1,0,16,26
-5,5,-16,-4,-3,0,-7,-30
15,11,9,3,2,4,3,-7
-7,-9,-6,-1,-3,-3,0,-2
-27,-16,-5,-2,-3,-6,-19,-10
-16,6,5,9,4,6,19,2
5,-9,-1,-1,1,1,5,28
2,-1,-4,0,-1,-2,8,12
-74,-55,-6,-1,-1,-1,-4,-37
0,-10,0,-1,-1,-4,-6,69
2,1,-1,-1,-1,3,1,-12
2,-1,3,3,3,2,5,9
20,24,3,-3,1,0,-3,-24
