ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-15,21,3,-2,0,-2,-4,7
-14,-5,-2,6,-1,-4,0,-11
-7,-27,-10,-7,-5,-3,-4,-20
33,4,0,-12,1,4,12,41
-34,-21,-2,7,4,3,-4,-13
16,-33,-15,-13,-7,-4,-15,4
-21,7,3,8,-1,-4,4,4
-14,6,0,-3,-2,-1,8,10
-18,-2,-7,-5,0,2,4,6
20,11,3,0,-1,0,-2,-12
11,-5,-6,-3,-2,-1,0,0
-8,-5,-2,-5,-3,1,-9,-27
11,12,3,2,0,-1,3,16
-9,-4,3,8,2,-1,2,-30
-7,17,4,-5,1,2,-6,-18
-8,-6,-1,4,0,-1,4,6
12,7,-3,3,-2,-1,-8,-9
16,5,-1,2,0,-1,5,19
-40,-1,2,-3,-1,5,21,60
-2,6,2,1,0,-1,-7,-36
28,14,4,3,-4,-3,-3,16
-15,-25,-2,-6,-2,0,5,17
42,20,7,3,3,1,0,8
-1,-4,2,4,2,-1,-14,-2
-28,6,1,-1,2,0,7,-8
16,18,2,-2,-1,-2,-7,-1
5,-8,0,-3,0,1,-5,-3
4,-10,-3,1,-1,-5,0,-11
-10,-7,-1,2,1,-1,-10,-18
5,11,0,-2,-1,2,16,25
1,4,-2,-3,0,-1,-7,-12
-20,11,3,3,3,3,-10,-38
11,2,1,-5,-1,4,15,29
-13,-1,-1,1,-1,0,-2,12
-7,3,3,4,1,0,7,12
-9,3,-1,11,0,-4,-5,10
-17,-13,0,-5,-1,-4,-10,-7
-4,-5,-6,4,0,-2,-6,-29
-1,-29,1,-3,0,-1,-5,-4
-25,35,-4,-9,0,0,13,3
-7,8,7,5,0,1,1,-5
-8,-3,4,1,0,3,-2,-30
31,14,-4,7,3,-2,-11,-10
9,2,12,6,4,7,14,19
-7,-7,-6,-15,-10,-7,-11,-13
29,39,3,4,0,0,3,11
-5,-23,-10,-7,-3,-1,3,16
9,-17,-4,0,-3,-1,-3,13
-13,2,-3,0,0,-1,-5,-11
6,-23,-10,-4,-4,-4,-8,11
