ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
45,5,-4,-4,-5,-4,44,16
-28,-2,-1,0,-1,-1,-1,-5
6,-1,-3,-3,-1,2,-19,-17
-42,-6,-4,-6,-1,-11,5,-112
-6,-2,0,-2,-5,1,-22,-32
-31,-7,0,3,-1,1,-69,-28
4,1,-5,0,-1,-3,-20,4
33,4,3,1,6,4,-22,16
-42,-10,-5,-3,-2,-6,71,22
12,-5,-6,-5,-6,-2,80,-16
-8,0,0,3,-2,-3,-61,14
-33,-1,1,2,4,8,-19,-5
29,1,0,1,1,1,-13,25
-5,2,3,2,2,0,-28,33
-5,-2,-5,-1,-3,-2,63,-10
15,-3,-3,-7,-5,0,18,-2
-9,-1,-1,1,-1,0,4,-7
-3,-1,-1,-3,-1,-4,-14,-24
19,-2,2,-2,-3,-7,-5,64
-5,0,-3,2,-1,2,20,-23
-42,4,0,2,4,-3,-128,-26
16,4,-3,1,-2,4,-61,-47
-53,-14,1,-2,-6,-3,103,20
9,-1,1,1,-3,1,-20,-1
-17,-4,0,3,3,-2,-72,-6
-7,-1,-4,-4,-3,1,28,-10
-4,0,-5,-2,1,-7,-12,-68
22,0,1,-3,-4,0,57,49
45,6,-6,-4,-6,-4,-55,-25
-10,-5,-1,-1,4,4,9,7
4,0,4,0,1,1,-43,-16
55,5,3,-3,1,-1,-64,31
-6,-3,1,0,-1,1,73,49
12,-1,2,1,-1,-1,42,16
-21,0,-3,-1,0,0,-22,-1
6,1,0,1,-3,-2,-32,-24
17,4,5,1,1,3,27,-5
-26,-7,-6,-1,-3,-6,-25,17
22,3,2,4,0,6,-15,-5
-18,-6,-5,2,2,0,22,-16
-52,-4,0,-1,1,2,-38,-15
30,-1,1,-1,0,6,96,-1
33,0,-4,-1,-2,-5,5,29
-42,-2,-1,1,1,-3,-12,-52
31,-2,-6,-5,-6,-2,13,40
41,3,0,-2,1,0,7,26
12,6,0,-2,1,-12,-104,-34
-34,-4,0,-1,-4,4,-5,57
-10,-3,-3,0,2,2,-48,-2
36,6,2,1,2,2,-7,-3
