ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
15,-5,5,1,0,0,2,-1
3,27,10,5,3,1,-1,9
16,0,-3,-2,0,-3,-5,0
-6,-5,-2,5,1,1,3,7
-6,-16,-4,-4,1,2,0,9
-1,0,-5,0,2,1,0,-7
8,-2,-3,-2,-1,-3,-7,-12
12,-6,-7,-4,0,3,11,5
9,11,-1,1,1,0,-1,-1
-18,-18,-2,-2,0,1,3,3
8,22,7,-3,-2,-3,-1,20
29,9,-2,2,-1,-1,-4,-7
-35,-3,-6,4,2,2,5,6
19,5,-2,-9,-7,-3,-6,3
-11,-11,-4,1,1,1,-2,-16
-12,17,4,-1,-1,0,2,-2
21,-5,-5,-7,-3,-4,-3,19
-3,17,10,8,3,3,3,-1
-19,-5,0,-2,0,1,4,-5
7,-13,-9,-5,-1,-4,-8,4
0,-2,-1,-2,-2,0,-2,-3
13,-1,-7,-6,-5,-6,-1,6
0,-16,0,0,2,1,0,8
0,9,3,2,2,1,0,2
8,5,9,5,2,2,4,3
-14,-8,0,0,-2,1,-4,-17
-10,-15,-8,-6,-4,-3,-3,-1
-15,-43,-7,-5,-1,-3,-2,-7
-22,-12,-1,-1,-3,-4,-9,-32
-11,-11,-2,1,2,3,3,2
2,1,-1,1,-1,1,0,-6
-18,-13,-5,-1,-4,1,1,-4
8,-4,-1,-1,1,-2,1,-2
-19,-12,2,-1,0,0,-4,0
-37,-16,-9,-6,-4,-4,3,19
10,10,8,2,2,2,1,0
9,21,1,0,-2,1,2,6
2,-10,-10,-5,-3,-4,-3,-1
-4,4,0,4,3,-1,0,-2
11,12,3,0,-3,-4,-3,-10
-53,-29,-11,-4,-4,-5,-3,-4
5,-25,-8,-1,0,1,-1,-2
26,41,10,7,2,5,6,2
-10,-17,-5,-4,-2,0,-4,5
-14,7,1,-4,-5,0,-3,-16
-6,5,0,2,3,0,-1,-7
9,-10,-2,0,1,3,2,7
-5,15,3,-1,-1,-1,-2,-6
20,10,-1,3,-1,-2,1,3
-6,-9,0,-4,-5,-3,-4,-2
