ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,5,2,4,0,2,8,7
-4,-9,-3,-2,1,0,4,-15
-8,11,-4,-3,-1,2,-6,-4
-6,-10,-1,0,0,1,4,11
8,11,5,4,1,1,-1,-16
-15,7,-1,-4,-3,-1,3,-20
-14,-2,-2,1,0,0,-5,-18
3,6,3,0,-1,1,2,0
-18,3,-5,-3,-2,1,-2,-10
-18,-19,-5,-5,-4,-6,-6,-25
4,-2,3,-5,-7,-11,-14,0
12,-9,-8,3,2,1,-4,8
-6,3,7,5,1,1,7,-4
30,2,-2,2,2,1,-7,-8
1,-8,-7,-6,-3,0,3,5
8,2,0,-3,-3,-4,-7,-4
-6,-8,2,-2,-3,-7,-12,-14
-11,-1,-2,0,0,1,2,29
8,4,6,0,1,1,10,10
5,8,1,-1,2,1,-2,-10
-2,-12,-1,1,1,3,2,32
15,1,-1,-3,1,2,7,14
7,14,2,5,4,1,5,4
-9,-1,-5,-1,0,0,-1,-11
-22,1,-4,0,1,2,2,7
-16,-7,2,3,0,-3,-6,14
-6,3,1,3,3,3,3,11
-3,-17,-10,-7,-6,-9,-9,9
22,4,1,1,-1,2,10,18
-11,1,-4,-1,-3,-2,-1,-5
3,5,11,7,3,0,-8,-25
-10,15,8,5,3,3,4,-12
-33,-10,-3,-5,-4,-5,1,-16
-14,0,-1,-6,-4,-5,-10,-29
4,-18,6,0,1,-1,0,7
2,5,2,-1,-1,0,7,14
18,23,9,4,2,0,-1,-2
-32,-8,0,5,4,1,-8,-4
-2,-15,-10,-6,-3,0,7,11
-17,-16,0,0,2,0,-2,-4
7,-1,4,-5,-1,-4,-8,-7
39,25,-3,5,5,9,21,15
-20,-7,-2,1,1,5,5,-14
14,5,1,-1,-2,0,6,14
1,-2,-10,-2,-4,-5,-7,5
-28,-16,-3,-5,-7,-5,-11,-29
-11,-6,-9,-7,-7,-6,-5,2
8,3,1,-3,0,1,0,-6
12,10,-4,0,1,2,0,0
18,2,3,1,0,0,-3,-5
