ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
12,-1,-4,2,-1,-3,0,-3
-24,-34,-7,-4,-3,-4,-6,19
-5,-25,-11,-3,0,-2,-2,17
-16,-1,10,7,3,3,-4,1
8,-10,-7,3,2,2,7,8
24,10,0,-2,1,2,0,-13
21,38,4,-1,1,0,13,41
20,8,3,3,5,1,-3,19
-36,-24,-2,-2,-2,-1,5,9
24,11,2,-1,-2,0,-8,-36
13,9,-2,-8,-2,2,6,27
-55,-30,-12,-2,-5,-12,-4,-7
17,5,1,-3,0,5,-1,-29
12,5,-3,-3,-3,-4,-5,13
-10,-27,-1,0,0,3,11,6
1,-6,-1,2,1,-1,-2,1
8,2,-3,-10,0,-2,-4,-28
-8,-1,3,1,1,0,-2,2
-16,2,8,9,4,7,11,23
-13,2,1,2,-1,-1,-7,-2
20,21,1,5,1,1,-5,-2
15,22,12,1,0,5,7,-9
-46,-19,-9,-2,0,-3,0,-15
-6,7,0,-4,-3,-1,0,1
27,0,5,5,-1,-4,-7,6
-25,-9,-4,2,5,2,7,-13
-1,4,-4,-2,-2,-6,-8,-34
-11,24,2,0,-1,-4,-13,24
28,2,-1,-2,-3,-1,10,15
14,18,-4,-7,-4,-2,0,-5
22,-2,1,-2,-3,0,7,27
-3,-9,0,1,3,6,2,-42
-1,8,2,2,-1,-1,-14,-16
-16,-41,-8,-3,-2,-5,12,65
-46,-5,1,-1,-3,-6,-15,-25
22,-17,-5,-5,-1,-1,-3,-5
-5,17,4,3,0,2,-2,1
-10,-15,7,12,5,3,3,17
23,2,-1,-1,0,0,-3,2
7,2,-4,-3,-1,-4,-3,-4
-11,-17,-5,-1,-2,-1,-7,-11
-2,5,15,13,10,9,5,14
14,-12,-12,-9,-2,2,-2,-9
1,8,4,0,-2,3,-9,-11
6,4,4,3,3,2,19,11
-16,-11,-5,-5,-4,-5,-4,-23
12,-1,4,2,1,-4,-8,-14
26,4,-9,-6,-4,-3,4,-35
-27,5,-2,-5,-1,-1,-7,-18
-7,-4,-2,-3,-2,-5,-16,-25
