ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-11,-4,0,0,0,0,8,5
4,3,1,-2,-1,0,0,4
-18,1,4,1,0,-1,-8,-22
24,4,-1,-2,-2,-2,0,-2
2,13,-2,-2,1,-1,-2,24
-2,-4,4,3,0,-1,8,12
-6,-5,0,-4,-3,0,0,-8
3,-3,3,1,0,1,1,8
-5,9,-2,-1,2,2,-3,-9
-11,-20,-11,-7,-5,-6,-12,-4
0,25,10,5,3,4,12,34
16,-7,0,3,2,3,2,-6
-16,-18,-2,-1,-1,-4,-7,-20
4,3,-1,-1,-2,1,1,-4
10,-3,-9,-9,-5,-4,-4,-18
-9,-8,-4,-1,0,1,0,9
-12,-1,1,-4,-2,1,1,-1
-4,3,-2,-3,-2,-4,-5,-10
9,-1,3,4,1,-3,-9,11
-7,3,7,3,1,3,1,-18
-2,-6,-3,-1,0,0,-1,6
3,3,5,7,2,0,-1,0
-3,8,0,3,3,2,6,7
4,-4,-4,-4,-6,-5,-5,-6
7,6,7,4,3,1,0,-6
16,15,3,-1,-1,-2,2,-6
-3,9,-2,-2,0,1,-3,1
-27,-26,-1,6,4,4,4,4
-5,-4,-1,5,1,2,0,-10
-9,-3,-9,-4,-6,-3,-8,-13
-15,-13,-3,-3,-1,1,-4,-23
2,6,3,-1,-3,-4,3,21
-25,-17,-2,-8,-5,-6,-4,-6
-2,-6,-1,0,4,3,3,1
1,-20,-9,-4,-3,1,-7,-16
-9,3,0,-2,-2,-3,-3,-13
27,-2,-4,-3,-2,0,0,-4
0,5,3,-2,-1,-1,0,9
4,0,1,-1,2,-1,3,6
10,3,-4,-1,-2,-1,-2,-2
19,-8,0,2,-1,-1,8,31
-10,-11,-6,-5,-3,-3,-6,-12
22,10,6,5,6,4,6,8
-13,-4,-2,-3,-1,-3,-12,1
6,-18,1,8,3,2,1,-3
-9,1,2,0,0,4,-2,-11
-9,-17,-1,0,-2,-2,6,19
17,17,-5,-3,0,0,-2,8
-3,2,-7,-8,-5,-4,-2,-2
2,-1,0,-1,0,-5,2,20
