ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
15,-10,-26,-10,-4,-8,-9,-17
-71,-4,-2,-5,-2,-3,-1,-13
-17,9,0,-1,-3,-3,-8,2
1,3,5,6,3,4,4,-2
-14,3,3,0,-3,-4,3,-1
24,15,1,0,-2,4,-1,4
7,-14,-9,-3,-3,-5,-1,2
-11,-11,3,0,2,3,7,3
17,4,5,3,3,2,-6,-11
9,-15,1,3,0,-2,-4,3
2,19,4,-5,1,1,2,-26
1,0,-8,-4,-2,0,8,35
24,6,-1,-1,-2,0,-1,2
-23,-5,-8,0,1,-1,-4,-17
0,-11,-5,-2,-4,-2,4,16
5,-7,-1,-2,-1,-3,-8,-40
-33,-4,4,1,-1,1,0,9
19,2,-1,-5,0,1,6,11
-17,-22,-9,-2,0,0,-2,-26
-14,-23,-9,-3,-3,-5,-10,-27
16,-11,3,-4,-3,-1,7,21
58,-5,-9,-4,-2,-2,-3,5
-23,-10,-3,-3,0,-1,-5,0
-28,12,6,5,5,7,1,-26
12,6,1,3,2,1,2,3
6,11,8,0,0,-1,-1,6
63,6,3,1,0,-1,-4,-8
-24,-9,-2,4,2,1,5,13
-32,17,-2,-5,-2,-1,-5,5
0,6,0,-2,-2,-2,8,19
18,21,3,3,2,-1,2,2
26,-4,0,-2,-6,-7,-11,-10
9,13,8,4,4,4,5,2
17,-5,0,-2,-2,1,0,-1
1,1,8,3,2,0,2,10
-15,-7,-11,-6,-3,-3,-4,15
7,16,0,-1,-1,-2,-6,-11
-25,-10,0,2,1,-1,-5,-12
-8,-12,-3,-1,-2,-1,-6,36
2,-25,2,1,2,2,16,9
8,9,3,0,-2,-4,-9,-19
-20,-4,-5,-2,-1,-2,0,6
-13,-20,-8,-3,-3,-1,3,-1
9,-3,-2,-1,0,-1,-7,-6
-11,-11,-1,3,0,1,2,10
38,27,3,3,2,3,2,1
3,-5,1,-1,-4,-2,-10,-5
1,14,3,0,0,-4,9,4
-11,5,-1,-1,-1,-2,-4,3
22,0,1,2,2,3,0,11
