ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6,7,-4,-5,-2,-2,-8,-11
1,2,-2,-4,-3,-1,2,-1
1,-21,2,4,-1,-1,0,1
-4,8,2,4,1,2,0,4
9,4,2,2,1,0,1,5
17,2,4,4,-1,1,1,5
0,2,-2,-1,-2,0,2,24
-43,-42,-6,-4,-2,-4,-7,-13
12,-11,-10,-3,-6,-9,-26,-11
-13,-4,-7,-8,-5,-8,17,54
-13,0,-1,-3,1,1,-1,6
20,9,1,-2,-1,4,0,3
47,14,5,2,3,3,6,-2
-25,-9,1,2,-2,0,-5,-16
7,-5,-4,-3,-2,-3,-2,-17
19,22,5,-1,2,-2,-3,16
-9,-9,10,6,3,4,6,4
23,7,1,-2,1,2,0,-10
-16,-6,-6,-3,-1,-2,1,-3
16,29,6,1,-1,-3,-4,-24
1,7,-3,8,5,7,9,11
-4,5,2,3,1,-2,1,3
5,0,10,2,-2,-2,-5,-19
-10,-17,-13,-6,-2,-3,3,7
28,36,5,3,0,-1,4,7
-15,-6,-6,-4,-1,-1,-9,-30
12,7,3,-1,0,-3,-9,-16
-5,1,2,1,0,0,-1,24
-23,-4,-6,-7,-1,-3,-5,-15
36,3,-1,5,2,2,-8,-14
2,-1,-3,-4,-1,-2,3,24
-1,-5,-3,-4,0,1,8,-5
-27,-11,4,-2,0,0,-3,-2
19,10,-7,-1,-1,-2,-15,6
2,-22,-19,-5,-3,-1,8,-1
18,2,5,5,1,1,-5,7
5,17,5,-1,1,2,5,7
-1,-8,-2,-2,0,0,-3,24
3,16,6,5,1,2,1,-5
-9,4,0,-1,1,1,-1,-5
7,0,3,-3,-4,-5,-8,-19
9,-7,3,2,1,0,8,-5
-22,5,2,0,-4,-5,-10,10
-17,-2,4,0,2,2,-6,-24
-6,-7,-7,3,4,3,2,7
2,-5,-5,-5,-5,-4,6,19
8,8,9,3,2,2,-3,-11
-31,-7,-7,6,1,-3,-3,-3
-6,-7,-5,-8,-6,-5,-4,-7
-2,1,7,3,2,6,6,-5
