ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,-13,-1,-4,-1,1,0,14
3,5,2,-1,-2,-1,6,11
-3,-7,-6,-2,-3,-3,-7,-9
49,3,-5,0,1,1,9,18
-3,22,6,3,-1,0,0,-27
23,11,4,1,3,0,0,26
-30,-20,-6,-4,-3,-8,-6,-56
13,7,7,1,1,2,-3,-3
13,-18,-14,-6,-3,-5,3,20
5,8,10,5,2,4,1,-21
18,9,-6,-7,-2,-1,0,19
-23,5,-2,0,-1,-2,1,-3
10,8,2,-3,-4,-3,-5,4
-28,-1,1,4,2,2,3,19
-2,-5,-1,-2,0,2,-4,9
2,-6,-5,-4,-2,-2,-1,12
-11,-2,1,0,1,3,-2,10
8,-10,-3,-4,-2,-3,7,-11
-21,-4,7,4,1,1,1,4
-22,3,-3,-4,-5,-5,-1,6
-8,-13,-4,1,0,-3,-16,-17
14,-23,-5,0,2,5,10,8
19,1,4,-2,-4,-3,-3,39
7,5,-2,0,1,3,2,-15
-9,-3,2,-2,3,7,13,0
2,-2,-3,-1,-3,-3,-8,-8
-2,-1,-3,-1,1,-2,-2,-22
-10,-2,7,3,-2,-3,-2,10
17,6,-3,0,-1,-5,-3,-4
24,33,8,1,4,2,-8,-11
-2,-24,-10,-4,-5,2,15,26
-20,2,-11,-2,0,-4,-6,19
6,-13,-10,-7,-3,-3,-3,-2
13,9,-2,-4,-4,-5,2,-8
-11,-6,-3,-1,-4,-6,-9,-5
3,-2,5,-2,-1,2,2,-10
0,-1,-3,-1,-3,-3,1,22
-17,-13,0,-2,-1,-3,-7,-21
12,6,2,2,3,2,1,10
32,-18,-2,-1,0,1,-3,-1
-4,44,11,2,1,2,-7,-45
-9,-22,-9,-2,-5,-1,8,14
-29,0,7,3,-1,-1,6,-16
-2,14,-3,-1,1,4,11,23
-6,-9,-1,1,2,0,-5,-6
-25,-9,-3,-5,-7,-5,-12,-13
-14,3,3,1,-2,0,-1,11
-7,3,-1,-1,1,3,-2,-22
10,-3,3,2,2,4,11,29
10,-1,-4,1,0,-1,-2,-10
