ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-8,-9,-6,-5,-9,-17,-16
10,9,-1,0,4,4,-3,-35
12,-18,-1,-1,1,-1,2,21
36,6,7,2,4,3,6,4
-34,4,1,-3,-3,0,-4,-1
12,-2,-1,0,-1,0,-2,-19
0,2,4,2,1,3,6,11
22,11,0,-6,-3,1,-2,-4
-36,-7,-7,-2,0,0,0,-7
-5,-6,-6,0,-1,-2,-5,5
-15,-3,-1,-2,-1,-2,-8,-32
-10,-23,-11,-2,-2,0,-1,15
17,-4,-5,-2,-2,-3,4,10
-7,-5,-4,-5,-3,-3,-2,10
-26,-7,4,4,-1,-3,-4,-12
27,26,1,1,0,-1,-13,-12
-16,-14,-1,-1,-2,-1,5,3
11,-5,-5,-6,-4,-1,0,-5
3,-8,1,-3,-4,-3,-1,5
-4,10,-1,-3,-1,0,-3,-9
12,3,4,8,3,2,-2,-13
18,2,6,4,1,3,8,1
11,13,3,1,-1,-3,-4,12
34,5,1,3,4,10,19,39
-21,-6,0,-3,1,-3,-1,18
3,-8,-4,2,-3,-3,-4,-13
-11,11,4,-2,1,0,0,-11
-7,-1,4,10,2,-2,1,0
40,18,-3,-6,-2,0,-3,-11
-13,-14,-4,-1,-4,0,-2,7
6,-9,-8,-2,-1,-2,-6,7
-24,-13,6,2,-1,-1,2,3
15,-2,-7,-4,-5,-2,1,-2
-9,9,-14,-10,-3,-7,-1,43
16,33,8,2,2,4,4,-29
-28,-19,-5,-4,-2,-4,-3,-7
2,1,-4,-5,-3,-2,-4,-2
11,0,7,5,2,0,-3,-18
0,-11,-2,0,1,-1,3,11
24,11,1,-1,-3,0,-2,-5
4,12,8,10,8,8,3,-13
-2,-3,-2,-5,-4,-2,-3,12
-35,-7,2,2,2,0,0,1
-11,-15,-2,-1,-2,-2,-8,-13
-17,-12,-4,0,-2,-1,-7,1
-9,6,1,-2,-2,0,2,-29
52,-6,-14,-7,-9,-7,-4,10
-10,7,0,2,3,1,-1,5
-3,13,9,6,0,0,8,4
-1,8,-1,-3,1,0,-4,-1
