ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-6,1,5,1,1,0,3,9
12,-7,-4,3,2,2,1,1
3,11,5,-2,-1,-4,-9,2
21,-3,-10,-2,-1,1,9,10
-3,2,2,-5,-5,-4,-3,-2
-12,-14,-2,-1,-1,0,-3,-9
3,-3,-2,-1,-3,-4,-1,0
-5,-9,5,2,-1,0,2,-14
10,-3,-2,-5,-2,-3,-3,-8
-11,-2,-2,0,-3,-2,1,4
1,2,1,-3,-2,-1,-2,6
-13,-6,-3,4,1,0,-5,-9
8,2,6,1,0,1,2,-4
-20,-58,-12,-5,-3,-3,-4,-1
-17,-5,2,2,3,1,2,-7
-1,-11,-9,-2,0,0,4,26
-3,-3,1,1,0,3,8,9
9,11,-2,4,3,1,1,-15
-14,0,-3,0,0,3,4,-7
14,4,3,-1,-4,-7,-12,-12
-11,12,0,-3,-1,4,9,14
3,-1,-2,-2,-3,-5,3,4
-16,-2,2,2,2,-1,1,-10
39,13,0,-1,0,1,-8,-10
-6,-2,1,4,3,0,-2,-3
18,24,5,-5,-2,-4,-5,-6
5,-4,-5,1,1,-1,3,1
-8,4,2,-1,0,1,-5,-6
-2,-17,-3,-1,0,0,0,19
-24,-21,-2,-2,-1,2,1,-38
2,2,0,-4,-1,0,1,11
-16,-3,1,1,-2,-1,5,21
11,-2,-2,-2,3,-1,-4,-7
-1,3,-1,0,0,-4,-5,3
2,1,-1,-1,-1,0,-2,-18
-42,-7,2,-6,-3,-3,-2,17
17,-2,2,-1,-1,-4,2,14
-9,-10,-1,-2,1,2,2,0
1,2,-2,0,0,0,0,3
-6,-3,1,2,4,0,4,3
-23,3,-1,-2,-3,-6,-12,-38
5,13,4,1,1,1,4,18
29,1,-3,-2,-2,2,-1,-6
-10,-3,-4,4,0,0,-1,-1
-2,8,6,-1,-2,-2,0,4
12,-6,-8,-1,-3,0,0,7
3,11,8,5,2,-1,-9,-9
8,6,-6,-1,1,0,4,0
-7,-5,-1,5,4,2,1,15
38,7,4,0,-4,-3,-7,-40
