ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-21,-14,-9,-5,-5,-7,-7,-1
-4,19,10,9,3,2,-2,-9
1,-1,-9,-7,0,0,2,4
13,-2,1,1,1,6,6,14
4,1,-2,0,1,1,-3,3
9,6,1,-3,-2,-6,1,-11
-33,-9,-3,1,-5,-4,-3,4
18,-8,3,5,3,4,1,-1
4,2,-1,-3,2,0,-1,-30
-45,-21,-13,-4,-1,1,15,20
4,6,6,0,-2,-3,-4,10
18,4,-22,-13,-5,-2,0,7
-11,-28,-5,-4,1,3,2,-5
6,28,8,1,-1,-2,-10,-3
15,-4,-9,-3,-5,-3,-2,11
-16,-3,11,0,-3,-3,4,15
39,5,-13,-10,-3,-6,-6,-7
14,12,-11,-3,1,4,1,4
-1,-6,2,1,1,3,4,1
20,9,3,7,3,-1,-3,5
-23,-16,-3,-4,-1,0,2,14
-27,-10,-6,-5,-4,-8,-12,-15
4,12,11,4,3,-1,-2,3
10,-3,3,2,3,3,4,8
5,-2,8,6,2,-1,-2,0
-14,-29,-6,0,2,1,0,-13
-20,-15,-11,-5,-1,2,7,24
-21,-38,-7,0,-5,-5,-12,-28
-42,-6,-1,-2,-1,3,10,15
3,-8,13,8,2,6,5,-21
9,24,16,0,1,-2,-7,-14
20,6,-13,-7,-1,1,6,8
-18,8,2,4,1,0,-4,9
3,-8,-4,-5,-3,1,16,44
-18,-16,-6,-5,-6,-4,-13,-36
4,22,10,6,2,2,15,3
-5,-9,-11,-5,-1,0,2,17
-3,7,3,-5,-8,-7,-10,-13
6,11,3,4,4,2,3,5
-43,-42,-3,5,3,1,1,-6
15,1,-4,-5,-1,0,-1,-4
20,7,7,11,3,2,-5,-6
-11,-2,-6,-8,-3,-2,4,19
-10,38,19,7,2,1,-2,-1
15,3,-9,-3,0,0,5,-11
14,4,-3,-2,-4,-5,-8,0
19,-16,-1,0,1,1,11,1
9,14,11,7,2,-1,-6,-6
40,11,-2,-1,2,1,4,39
-26,21,4,-1,1,1,1,-21
