ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-7,30,4,3,1,2,3,-8
-29,-29,-4,0,-1,-3,-10,-12
16,37,0,3,5,6,10,0
-35,-16,-8,-10,-6,-6,-5,3
-10,-17,-4,-2,0,-2,-1,-1
1,2,2,0,-2,0,2,-3
-2,-16,0,-3,3,4,2,-8
25,5,0,2,1,-3,-8,-13
14,2,0,-2,-3,-2,-5,-19
-29,-10,-7,-5,-1,0,3,6
24,5,8,1,-2,-7,-7,10
-51,-20,0,4,2,2,8,8
19,-8,2,3,1,1,-2,0
-17,5,-1,1,0,-1,-1,3
7,-2,6,4,0,2,0,-8
22,28,0,3,0,-1,3,11
-36,10,-6,-3,-1,-2,2,6
4,14,5,4,3,2,0,-9
3,-7,-4,-1,-1,1,7,28
-16,2,5,2,1,0,1,8
10,-19,-5,-3,-2,-1,1,-4
-9,-1,-1,-3,1,2,3,9
12,15,-3,-1,-1,-1,6,3
-2,-19,-8,-9,-6,-5,-5,-6
-8,-31,-9,-3,-1,4,4,10
22,10,0,1,-1,0,2,-1
-7,5,9,2,1,0,-5,-13
43,6,7,2,2,4,5,34
-14,-6,2,4,0,-3,-4,2
7,-19,-4,0,1,0,1,-3
-3,-14,-6,-5,0,-3,-7,-9
36,-7,-2,-2,-3,0,2,3
-4,14,5,-1,0,3,-4,-8
-7,-6,5,1,-1,-2,6,17
-3,-28,-9,-3,-1,-2,-5,-18
8,1,4,0,-1,-1,4,12
23,35,4,1,-3,-2,-5,-10
41,-23,-8,-4,-3,-3,-4,4
19,17,4,2,2,5,5,-2
-9,34,2,-1,-1,0,0,-20
0,-15,-8,-7,-6,-6,-10,18
-12,25,0,0,-2,-1,2,4
-20,-5,-2,2,0,-1,3,-1
45,17,-2,-2,1,0,-7,-31
-39,-23,3,1,2,-1,7,-3
48,29,4,-2,0,-4,-9,14
30,-3,2,-2,-1,2,7,29
-32,-25,-5,1,-4,-2,-2,-23
4,20,2,4,5,3,-2,3
-18,-21,-6,-3,-1,3,4,8
