ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,0,4,2,-5,3,16,1
-4,-3,-3,3,1,1,-55,17
-19,-9,-5,-3,-1,10,127,21
-16,-3,1,2,-2,-3,-102,2
2,0,1,0,2,4,45,8
-5,4,1,-1,0,4,6,-61
-3,-9,-4,-4,-7,-21,-92,40
-13,4,0,4,2,14,74,-9
-4,-3,-3,-4,0,-3,-24,-16
-7,-1,-2,-5,-2,-6,-65,34
-5,0,1,0,-1,3,90,-8
-21,1,1,1,3,5,92,-7
4,0,-1,-1,-1,-2,-48,-4
19,-1,-3,-1,-1,4,39,-3
-14,-2,-2,-2,-5,-6,-90,-91
65,0,-1,-2,-1,-2,12,41
-55,-8,-3,-4,-2,-5,21,-21
-11,-5,-1,2,1,1,-10,30
22,5,3,4,5,15,45,-31
-3,0,-2,-2,-1,-7,-72,-27
23,4,5,1,2,1,31,20
5,0,2,-5,-4,-3,121,-6
5,0,-2,0,1,-3,-61,18
-40,-4,-4,2,-6,-1,-74,-26
43,2,-3,-3,-1,-3,125,65
-65,-7,0,3,-1,-4,34,94
24,0,-1,4,6,7,-4,-27
-14,-1,-1,1,5,13,14,-14
-10,-2,-11,-8,-4,-4,-41,-45
36,0,-1,-1,-6,1,-34,-19
8,5,2,-1,-4,-8,-72,9
-27,-4,-2,-1,-1,13,56,-2
13,4,-1,2,3,4,-41,-45
-7,-2,-3,-1,1,1,-1,-15
-16,-6,-4,-4,-4,-12,23,-21
-24,3,4,1,0,-3,-86,-29
8,0,-2,-5,-1,0,-16,11
8,-2,-3,-1,-3,-8,-1,-7
2,0,2,-1,-4,-5,-90,-42
2,-3,-2,-4,-4,-11,-13,-26
-9,-4,2,0,-1,-4,-39,37
16,1,0,-4,0,2,58,-41
-28,-4,-1,-2,0,7,37,-1
15,-4,-6,-2,-4,-11,-24,57
-49,-1,4,6,2,7,-9,35
21,2,-2,-4,-2,-1,49,-50
16,1,-2,-1,1,0,9,22
8,2,4,4,-1,-3,-34,7
7,-5,-2,0,4,-3,60,2
-32,-8,-5,-5,-6,-6,38,33
