ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-14,42,7,13,7,-2,2,6
-3,-44,-17,-14,-7,6,-13,-37
1,3,2,-6,-4,0,1,-1
-1,8,1,3,4,1,0,-2
9,29,4,9,-9,0,10,10
9,3,13,44,-17,-4,6,22
-6,-75,-11,-45,38,4,-12,-18
-30,9,-6,-2,7,1,-5,-33
9,21,0,1,1,4,6,3
-2,18,7,4,5,3,6,23
11,10,16,23,-38,-14,3,16
10,43,-5,-15,34,13,-11,-33
-10,-56,-9,-6,16,5,-1,-15
-3,10,-1,-2,4,2,4,0
2,15,-5,-2,-17,-8,-2,4
5,10,12,18,-12,-6,7,23
-8,-25,-7,0,-4,-2,-7,-22
-9,9,-3,-28,5,1,-8,-15
-2,29,-4,12,9,3,3,-7
1,-15,-5,-3,-4,-1,2,1
11,33,7,5,-17,-2,6,33
-25,-17,-1,7,-7,-10,-6,-29
-4,-5,-10,-24,9,2,-4,-27
4,28,7,16,-8,-5,0,3
12,-17,-2,-8,8,-2,0,12
7,22,3,-1,11,0,3,7
-11,18,-3,7,-9,0,0,12
15,-60,-5,-6,-6,0,3,32
1,44,6,-1,4,2,-1,-16
-10,-22,-4,1,-1,0,0,-39
-2,-8,1,-3,-9,-2,-3,-9
7,16,0,8,16,1,1,-3
1,-26,-2,16,2,-2,2,53
-13,19,-1,-27,-18,-1,-5,-47
3,-34,0,-10,1,1,2,11
-1,10,-4,1,4,2,-2,-15
-16,-51,-9,-7,-8,-3,-2,-9
3,9,3,11,14,1,2,26
5,26,3,7,7,3,3,-1
-7,-4,-2,-10,-11,-4,-5,-5
-2,4,-1,0,-12,-8,-2,-9
22,16,2,4,8,4,2,22
-1,43,11,-4,3,1,-2,0
-25,-71,-21,7,10,-4,-4,-2
-9,-25,-7,-11,-14,0,-1,-14
16,22,10,0,2,-5,5,29
15,5,-5,5,24,16,6,-10
-8,-17,0,-7,-12,-8,-6,-14
0,25,-1,0,6,1,1,-6
5,-12,-5,-5,-6,2,5,19
