ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
24,61,5,-1,14,4,3,1
-41,-87,-14,-13,-14,-8,-3,-7
10,-37,1,6,8,1,-1,-1
-17,-10,-4,-3,0,-5,-1,1
11,1,4,2,-4,2,1,19
15,92,10,-1,-2,3,2,-8
-3,1,-5,-2,15,4,-1,-10
-5,-47,-3,1,-8,-2,0,4
6,19,-1,-1,3,-2,1,-5
12,21,9,13,-12,-5,0,27
-18,-3,-10,-12,7,-2,-1,-10
4,-5,3,-6,1,7,2,-15
13,56,1,7,-17,-3,1,5
-2,-9,-1,-12,17,7,0,-4
10,35,6,10,-6,-6,-2,6
-27,9,5,10,4,6,2,8
-14,-19,2,-6,-17,-10,-2,-2
6,-16,-12,-1,15,4,-7,-17
-8,-40,-2,-3,-4,0,-1,3
9,43,8,-5,4,-2,3,7
12,-2,-1,15,-3,-1,-5,-10
-4,-7,-1,-4,0,2,1,4
5,24,3,-5,0,0,1,6
0,22,-2,4,-2,-1,-1,6
-21,-21,-1,-2,2,-2,-2,-5
11,-7,-2,-3,-17,-10,-3,-10
3,-14,-1,0,33,11,5,6
16,40,6,6,-1,0,0,0
-4,-49,-7,-7,1,2,8,6
-20,-34,-1,-2,10,3,-5,-12
-5,21,1,0,-23,-5,-4,-12
3,-38,-10,-6,-2,-6,-6,9
14,39,10,5,-7,1,3,11
-9,-9,-8,-6,25,7,3,-3
10,-1,-3,-2,-17,-7,-5,5
-8,-15,-4,9,5,-1,-2,-18
3,-4,0,-8,0,0,0,5
-4,71,7,6,-10,-5,-1,-16
0,-7,2,2,9,6,6,13
-1,-17,0,-6,-10,-4,-2,1
7,42,-1,4,17,4,2,-9
-1,-47,-2,1,-8,-1,1,11
-6,-7,-6,-5,2,0,-1,-3
14,8,4,-3,-22,-6,2,4
6,36,2,4,20,6,4,9
-19,-49,-11,-4,-9,-7,-9,-16
-7,-17,-1,1,-21,-5,0,2
1,-7,-2,-10,20,7,4,-2
4,10,-1,-7,-11,-7,-4,8
21,43,12,14,-3,-3,-1,-10
