ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,20,9,1,-7,-3,-2,-1
2,-11,-11,0,2,-1,1,-3
6,20,9,1,3,6,0,3
0,-21,-9,0,0,1,0,1
0,-5,-3,-2,4,9,4,1
-4,9,3,1,-4,-5,-4,-6
-7,-11,-12,-6,-8,-8,-1,-2
-1,-12,7,2,4,1,-1,-4
4,8,-3,-2,-1,-8,0,2
-3,-15,-4,0,2,0,0,-1
0,13,5,-2,-2,0,-5,-1
0,2,-4,-3,-3,1,1,0
0,-3,-5,-1,2,-2,1,2
-2,4,6,-1,-8,-3,-4,-4
0,-3,-6,0,0,-5,-1,-3
1,15,8,-1,0,-6,-2,2
0,-4,-4,-2,-1,1,-2,-1
-2,-2,0,0,0,-4,0,-2
-2,5,1,1,1,9,3,-3
2,-4,-1,2,5,8,6,1
-8,8,-1,-2,-6,-6,-1,-6
2,-11,0,2,2,-4,-4,4
2,-11,-2,-2,-2,-1,1,0
1,8,-1,-1,-2,0,-3,-2
1,-6,-9,-3,-2,-3,-1,-1
-9,4,4,-1,-3,-2,1,-2
-3,-36,-20,-5,-4,-5,-6,-1
4,16,12,3,8,12,3,2
0,-19,-10,-1,-2,-3,-3,0
2,0,-9,-2,0,-4,-5,0
0,12,7,-2,-2,-4,1,-1
-6,-18,-6,-3,-5,-6,-5,-5
2,14,8,1,1,1,3,1
2,-8,-3,2,7,10,5,1
-1,11,-1,2,3,12,-1,-1
-2,-12,2,-2,-9,-15,-1,2
0,-1,0,0,-3,-5,1,-1
5,0,7,0,0,-3,-3,1
-1,-13,-6,1,6,8,1,2
3,24,12,3,2,7,2,-1
-4,-12,-6,-2,-1,-2,1,1
-1,-7,-3,-2,-4,-4,1,0
-3,-6,-3,0,1,-2,-1,-1
-4,-10,-11,0,1,-6,-5,-2
-1,3,7,-2,-4,-4,-3,-2
0,6,0,2,3,6,-1,0
3,3,6,-1,-3,-2,3,2
-3,9,1,-6,-2,-2,-1,-2
-3,-15,-4,-2,1,1,-7,1
-2,-2,-11,-4,-6,0,8,-1
