ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
8,-12,4,16,7,-2,2,-33
6,16,5,-1,-2,1,-2,11
-13,6,5,-5,-2,-1,-3,-28
-13,-15,14,14,11,4,4,22
17,-14,-1,26,-1,-2,2,21
-34,7,-14,-36,-7,-3,-9,-18
-6,7,10,13,11,2,0,-52
9,-43,-22,-17,-8,1,3,20
-6,-31,14,37,0,-3,-3,8
-10,-7,-6,-12,-28,-18,-11,-7
-8,-11,-9,-24,49,26,11,30
5,12,-11,-5,-8,-1,-7,-12
3,13,-5,-5,-9,-5,-1,-6
7,61,17,21,-7,1,-2,-14
-32,-52,-21,-12,-13,-15,-3,15
6,6,-2,-1,7,5,1,-20
7,1,6,-9,-10,-3,2,9
19,20,18,28,11,2,6,11
-3,-11,-28,-13,9,2,-7,-34
-32,-39,8,-21,-19,-3,-6,-11
8,10,3,5,-15,-5,0,29
-3,-4,-44,-44,17,-2,-5,-2
-4,-41,-9,1,-9,-5,-1,-11
4,29,10,8,-5,2,3,6
1,31,13,1,10,-1,-1,-6
9,-15,3,12,-13,9,12,14
2,22,12,1,4,-4,-10,20
7,-7,-6,13,10,-2,-3,5
7,8,-2,-4,-1,3,6,23
-4,-9,10,8,-4,0,-3,-20
5,29,0,6,-9,-9,-4,-26
0,-26,-7,-15,-7,1,0,-4
8,14,4,-5,-2,-2,6,18
-23,-8,-5,-6,17,2,-6,32
-2,-11,23,46,24,6,0,-77
-20,3,5,12,-20,-4,-1,13
7,21,-24,-35,9,4,-3,-1
12,-1,14,29,5,3,6,9
-5,0,1,-8,-2,-5,-1,11
24,16,-14,-36,-2,4,9,31
-10,22,6,13,-7,-5,-6,-10
-13,-42,6,-7,-5,7,1,-16
5,44,11,-1,-18,-12,-11,13
-18,-58,-20,-15,1,1,2,-6
-1,1,-2,2,-10,-9,-8,-4
18,8,-2,6,-6,1,8,21
9,6,3,-9,-6,5,-1,-15
4,3,-3,18,2,-8,-9,-13
-8,-15,11,-20,-6,3,3,-33
-8,-22,-6,-5,6,-2,-7,-7
