ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-9,-4,-7,-10,-5,-3,-4,-3
-1,8,-2,1,-7,0,2,-2
-4,-11,-10,-6,2,0,-3,-1
7,18,12,2,2,2,3,2
-4,-7,2,-3,0,3,1,-1
3,-3,4,2,5,-6,-5,6
0,-3,1,0,-3,-2,-2,-2
-10,-2,-9,-7,-12,-2,-1,-6
-4,-1,-4,0,5,0,-1,-4
3,8,9,0,-4,3,3,2
6,-5,-7,4,3,-1,0,3
-5,-8,-6,-4,0,-2,-2,-3
7,7,2,3,2,2,2,3
-11,-7,1,-4,-5,-5,-3,-6
-3,2,3,1,2,-1,-1,-3
-3,1,-14,-4,-2,-5,0,-3
5,4,4,2,0,1,0,3
5,11,14,1,8,6,-2,0
1,-14,-20,1,-4,-4,-5,2
-1,12,3,-9,-2,0,2,0
-6,-29,-10,0,-2,-1,-3,-3
1,-3,-7,-1,3,3,3,-2
-1,-4,4,1,1,-6,-4,-3
1,9,6,1,1,2,0,0
4,-2,0,2,-3,-3,-2,1
-2,-5,-1,0,-1,0,-1,1
-6,7,0,-4,0,-1,-2,-3
-9,-43,-31,1,-2,-1,-5,-2
1,11,1,-8,0,1,2,3
3,-2,-3,0,-8,-2,-3,-1
8,18,13,-2,0,-1,3,3
-4,-4,-5,3,2,2,-4,-5
0,2,-2,0,-5,-1,0,0
-12,-16,-5,1,5,1,-2,-6
0,3,-1,1,3,4,1,1
6,4,6,-3,-4,-2,0,3
-2,-4,-5,-3,-5,-7,-6,-7
5,13,-1,-3,-2,-1,7,5
-2,-3,-3,-2,0,2,-3,1
-2,14,12,7,5,1,1,-1
-2,-13,4,-4,-2,-2,-1,0
-2,4,-8,2,-1,-4,-2,-3
-1,-7,3,0,0,4,3,2
7,-2,1,0,-1,0,0,4
-3,12,6,1,2,-1,-3,-1
-2,-11,4,2,0,4,4,3
2,9,-2,-3,0,-2,-3,-2
1,4,2,-8,-7,-5,-1,-2
1,-4,5,5,1,-2,-3,0
3,-2,-10,-4,3,1,2,2
