ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
23,15,-1,-1,-10,1,8,16
13,52,7,-4,1,0,5,2
-25,-64,-6,3,-10,-11,-10,-4
3,3,1,2,17,7,3,2
22,38,7,6,6,4,3,7
-7,-23,-6,-3,-6,-1,-1,-11
4,-11,5,1,5,3,1,-4
12,11,-1,-7,-9,-8,-4,6
0,13,5,3,2,2,6,0
-15,1,2,2,0,-2,-10,-12
3,-8,4,-2,-21,-5,4,5
-10,15,3,0,45,12,8,28
-21,-46,-8,-6,-17,-6,-14,-47
-12,-28,-4,-7,-9,-4,1,3
10,36,8,11,0,-1,-3,3
4,-10,0,-5,-20,-7,-3,1
7,36,5,10,20,2,0,19
2,-3,-3,-8,-1,2,3,-3
7,14,3,11,10,2,2,16
10,43,10,0,-23,-9,-8,-29
-10,-71,-17,-5,-2,2,1,3
4,32,-7,-2,21,4,3,-5
-1,12,-6,-3,4,6,5,15
6,-11,-2,2,-12,-2,0,1
-2,-12,9,1,0,-7,-5,5
7,-5,4,2,-7,-5,-1,-13
3,3,-3,-1,11,7,5,1
3,17,-3,0,3,2,1,-4
1,4,-5,-7,-10,-2,-2,5
5,28,5,-5,-8,-5,-2,3
13,12,-5,4,22,13,2,12
-40,-86,-3,6,-6,-4,-9,-38
9,21,12,3,2,1,3,9
2,22,4,-3,-2,2,1,8
2,16,-1,-3,-4,-9,-2,4
-2,-16,-3,8,-10,1,0,12
-2,-3,-2,-6,1,-4,-6,-21
7,4,2,-4,6,5,4,19
-7,-2,-2,-1,-17,-13,-6,-33
6,16,5,6,28,14,11,15
7,23,-4,-3,-15,-7,-3,0
-18,0,2,-1,0,-2,-1,-9
-3,11,7,0,-8,-3,-2,-2
7,2,-10,-2,16,1,0,-2
-8,-10,-1,-1,-3,-1,-2,5
4,1,11,9,8,3,0,10
-8,-17,-20,-6,-5,-2,-2,5
2,-8,-2,-5,-1,-1,2,0
-11,-9,-5,-13,-7,-1,-4,-15
-3,-30,-4,8,8,2,5,19
