ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
11,-21,-24,-38,2,-2,1,18
8,35,2,8,-5,0,2,-9
3,5,10,9,7,1,0,0
5,-43,4,0,-16,-10,-4,7
10,52,18,19,43,19,2,20
-4,-69,-8,0,-7,-5,-6,-20
-7,17,-9,-13,-1,3,2,4
-2,16,-26,-31,-2,-6,-4,-4
17,11,-1,15,-11,-3,3,19
-4,-7,9,13,1,3,2,5
19,23,4,4,9,1,-2,-24
-9,28,-9,-34,10,3,-7,-19
-16,-64,-14,-5,-16,-4,0,4
9,24,6,3,9,6,6,-5
4,-25,-3,5,-11,-10,1,37
5,32,-8,-12,-15,-4,-5,-6
-12,-56,0,10,-3,-3,0,0
12,28,6,0,6,1,-7,-23
1,-26,-6,-1,1,4,-2,-9
-7,13,4,-7,0,3,5,7
-22,-28,1,25,0,-8,-16,-22
-13,3,-10,-36,-3,1,6,8
10,27,6,4,-2,4,8,-5
-27,32,14,14,-1,-6,-9,-11
15,10,2,-15,-10,0,4,2
8,3,2,27,0,-1,3,23
-15,23,-10,-11,17,-2,-8,-12
-2,-72,9,0,-9,1,3,0
-16,26,-14,-7,4,-2,-3,-5
8,-5,2,14,8,0,-2,11
7,26,6,-14,-12,1,2,9
-2,-23,3,9,5,1,4,16
-4,8,9,-5,-3,-2,0,-8
-16,-18,-8,-10,-3,-4,-9,-24
-11,-29,-2,9,-7,-3,1,4
20,32,-1,4,7,2,-1,5
3,-27,6,-19,-7,1,9,2
2,66,-4,-4,2,-3,-9,-25
-14,-43,6,10,4,4,-1,-38
4,-13,-7,-2,9,1,-2,18
6,12,4,0,-8,-1,0,16
8,11,5,6,1,6,4,19
4,3,-16,-17,3,-1,-1,4
-1,-1,-10,-6,1,0,2,-2
-1,5,8,13,-7,-4,-2,-12
-6,-19,-5,-7,3,-1,-1,-2
-6,-2,4,6,-6,-4,-4,-1
31,9,18,9,-10,-4,8,30
-21,10,-6,-13,36,17,-8,-32
14,-80,-9,14,5,-5,4,19
