ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,9,10,4,22,9,7,-1
-10,-3,-5,13,-6,-2,-7,-16
8,4,11,-6,-12,1,3,5
5,35,-2,0,-5,-1,-3,-7
8,8,14,39,0,-9,-4,31
2,8,-11,-46,30,24,19,25
-6,-3,-9,-1,-12,-15,-19,-57
-15,-45,-17,2,1,-1,-3,-8
12,21,6,4,-20,-2,1,3
27,27,4,19,6,-4,11,64
-30,-18,8,12,18,4,-11,-66
4,44,26,-17,1,5,-5,-3
16,1,-35,-29,-7,-2,6,22
-16,-24,-9,10,-27,-10,-1,-40
13,37,8,3,-10,-2,-3,43
-18,-59,6,32,7,-2,-1,-30
25,21,-4,-33,-7,2,6,34
-19,-38,-3,8,2,8,-1,-34
-36,-58,-10,-15,-5,-10,-10,15
26,36,-11,-7,9,6,13,51
-32,33,14,11,-19,-5,-17,-62
-2,-47,6,31,15,-3,1,13
22,12,8,-17,16,10,7,14
5,27,-2,-6,-10,-5,-3,2
-18,-100,-2,20,10,6,5,0
3,39,19,-3,-24,-4,-9,12
14,-4,-29,-34,-15,-10,7,46
-19,-12,-7,4,20,8,-9,-92
-3,26,2,-8,-4,-6,-5,-13
-3,-12,-12,5,-6,-4,-6,-3
2,-5,22,26,1,4,6,15
27,22,-3,-13,-5,0,13,45
-13,-4,17,29,6,7,2,-24
12,-15,-20,-36,-6,-2,-4,-6
5,2,-1,10,8,1,5,-21
11,2,1,6,2,-5,-6,13
17,8,10,2,0,8,10,57
-48,38,5,-12,-7,-11,-16,-44
3,5,-7,19,-7,-1,2,-2
7,-12,6,0,16,10,5,18
9,-32,6,3,-4,2,0,25
2,41,6,-10,10,-2,0,-6
-7,-28,-32,4,2,-5,-7,2
-11,-9,3,3,-6,-6,-5,-3
4,24,0,0,-1,-2,2,-2
32,33,19,40,-2,0,9,27
-28,-11,5,-53,7,6,-6,-30
-9,-10,2,6,-9,-7,-1,-11
-10,10,-20,-9,2,0,-4,1
5,15,4,0,-22,-3,-3,-6
