ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,6,6,1,0,2,4,0
-1,-7,1,0,-2,-6,-6,-2
5,14,9,4,-2,-5,-4,-1
-3,-4,-12,-2,4,5,3,-1
-5,-24,-6,-2,-1,0,-7,-2
-4,2,-1,1,0,5,8,3
0,-6,3,-1,-2,-3,-1,-3
1,20,2,1,5,-1,-1,0
2,-1,4,1,-2,3,3,4
-1,4,1,0,0,-2,-2,-4
0,-15,-14,-5,2,1,-1,-1
-2,-3,-17,-1,-1,0,-4,-2
-1,6,-7,-2,2,-1,1,-1
1,7,6,-1,-4,-4,-4,-3
-2,-3,2,5,-1,-3,0,0
2,7,6,0,-2,-3,-3,1
4,12,-5,-2,-2,1,2,1
-10,-33,-18,-5,-3,-5,-4,-6
-6,0,9,-1,-2,-5,-2,-5
2,-5,-3,1,3,3,0,1
0,5,1,0,2,8,2,0
4,4,8,0,-1,-3,-2,1
-6,-8,-8,0,1,-2,-2,-3
-1,-2,9,0,0,-2,-1,-2
0,3,3,0,-5,-1,3,1
5,12,-1,0,3,6,2,2
-3,-25,-10,-4,-1,-1,1,0
0,4,1,-3,-8,-4,-7,-3
-3,-14,-1,0,3,-3,4,0
0,4,-7,-2,0,2,-3,-1
6,20,8,4,0,-1,0,0
0,-11,-1,-5,-8,-3,-3,-1
-6,-18,-3,0,-2,-1,-2,-6
0,5,7,2,-1,-2,-2,-2
7,33,6,3,4,3,4,4
-6,-25,-7,-1,-2,2,-1,-3
-2,0,-24,-5,-3,-4,-3,-2
-3,-9,1,0,-3,-5,1,2
-2,-1,-11,-5,-5,-3,-6,-6
1,7,13,1,-1,-6,-3,-3
-3,-20,-6,-2,6,9,3,2
4,3,-8,2,4,4,-1,1
0,-1,5,1,-2,-2,-1,2
-2,-1,-4,-2,-3,-1,2,1
4,9,11,1,-1,0,-3,0
-3,-14,-4,0,3,3,1,-1
-2,2,4,-1,-4,2,-1,-2
-1,0,3,1,3,-1,1,0
0,-4,0,-2,-3,-4,-5,0
-3,-3,-6,-3,-3,-3,2,-1
