ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,-12,4,4,0,-1,3,6
-4,0,3,11,-7,-4,-9,-4
5,-18,-21,-41,-3,0,3,3
-7,4,7,7,5,4,5,14
-16,-8,6,5,1,3,-3,-19
-3,-16,-4,9,4,0,-4,-14
11,17,8,-10,-12,-3,-5,-7
0,-10,-7,9,16,2,5,31
20,5,-11,-29,-9,-3,2,-17
-18,21,7,14,24,2,-8,-12
1,8,-5,-1,-10,-4,-3,6
-11,-14,-8,-1,-3,1,1,-18
5,7,9,11,4,1,1,13
8,10,-7,-7,-4,-1,3,2
4,18,21,17,2,2,11,31
14,0,5,-3,8,-1,-8,-35
-25,-69,-29,-27,-11,-5,-7,-22
-10,3,-17,-13,-7,2,0,6
14,13,4,8,1,2,-2,6
-2,-12,0,7,-8,-4,7,-16
-15,0,4,15,0,-2,1,27
15,8,-5,-9,4,0,-4,-23
-13,-3,-3,-9,6,2,0,22
-5,-20,-2,-16,-12,-3,-6,6
16,19,1,4,-1,-1,-2,0
3,8,7,2,-13,-3,4,13
6,2,-2,17,3,2,2,2
5,9,17,11,2,2,8,20
-16,-18,9,7,6,-4,-15,-20
1,11,-22,-25,-7,-4,-7,0
-6,-29,-29,-5,-3,-8,-7,-20
-8,-1,-6,-5,-6,0,-2,-3
14,20,10,20,8,3,10,26
9,-2,11,0,-4,2,4,10
0,10,6,2,-1,-1,-5,-18
-1,2,0,7,6,3,4,6
5,21,3,3,-2,1,-1,-5
7,0,13,-5,-8,-2,0,20
-13,-20,-30,-23,-9,-6,-4,-18
0,-10,-2,9,1,-4,-4,-12
3,0,-5,-4,-1,-2,1,3
7,21,7,6,0,1,7,8
10,11,7,14,19,13,13,18
-7,3,8,-3,-4,0,-10,0
-5,-30,-14,-12,-7,-7,-6,-15
6,-13,-1,-3,2,-1,-1,-4
1,23,3,12,6,-3,-1,2
-10,-53,-15,-21,-2,0,1,-8
8,18,18,12,-2,1,3,12
-5,6,-8,-5,0,4,5,4
