ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-8,-27,-4,5,-2,-4,-6,-1
-9,-46,-6,-5,2,1,-1,-19
13,2,-6,2,-8,0,4,3
-8,-86,-7,-7,-12,-5,-2,6
7,101,14,14,1,3,3,-9
-5,4,-4,-26,-13,-5,-3,-3
4,-7,-5,-5,3,3,3,13
2,-18,3,4,-3,1,0,9
12,20,5,9,-2,4,1,-5
0,43,10,-10,10,-2,1,17
3,-30,0,-1,1,2,-7,-37
-3,-9,-8,0,7,-2,-1,0
13,-9,-1,9,3,3,2,20
-13,-4,1,-9,-16,-4,-8,-19
6,36,2,15,3,-3,2,8
3,-29,0,-1,1,4,-2,7
-4,42,-2,-8,8,-1,-3,-18
3,-1,-3,20,3,-3,1,10
1,21,2,3,-7,-2,1,-2
1,13,1,5,-10,-4,-3,9
-13,-21,3,0,-2,2,3,0
17,22,-4,-6,-2,2,5,17
-4,39,10,8,-10,-8,-8,-10
-12,11,-5,-4,33,8,-1,-11
14,6,-6,1,-11,0,-2,-6
-7,-21,-3,-6,4,-1,0,3
6,4,7,37,-11,-8,3,11
1,22,5,-54,-3,11,2,1
-10,-38,-8,-6,1,-2,-1,-11
3,-14,-3,1,4,6,6,21
6,36,0,0,-16,-6,-5,-28
-7,-7,4,16,5,-4,0,-6
3,-19,-4,11,22,5,2,16
-9,0,1,-8,0,2,-1,-25
5,23,-2,-4,-4,5,4,15
-12,-18,-2,-3,-9,-10,-5,-20
15,-18,5,-14,-14,0,10,28
0,5,-2,25,19,1,-10,-20
-13,-5,-1,-19,4,7,-8,-3
18,3,-10,11,-7,-4,1,-8
-12,-43,0,17,-10,-9,-1,-3
-1,-1,-5,-9,13,-1,3,5
2,24,1,-1,2,0,-1,6
8,-3,0,-1,-15,-2,3,21
-16,24,2,10,9,2,-3,-16
-9,-14,0,0,-5,2,-2,-28
9,15,10,5,11,7,12,34
0,65,-4,-6,-16,-3,-6,-4
-30,-126,-22,-25,-1,-8,-12,-22
12,17,-1,1,0,1,5,17
